event_id,x_reco,y_reco,z_reco,multiplicity,mean_start_dist,mean_dca,max_dca,avg_length,avg_nhits,avg_energy,avg_dedx,max_opening_angle,mean_opening_angle,min_dist_to_true,label
460,-2800.6572375326746,-1398.4635254104678,12440.5,1,0.0,0.0,0.0,290.32960510253906,9.0,23.382336616516113,0.08053721083062784,0.0,0.0,689.5143589345107,0
460,-2786.259783484993,-3433.7468165473183,12385.5,1,0.0,0.0,0.0,243.47152709960938,9.5,25.98718786239624,0.10673604495758689,0.0,0.0,679.0249331083925,0
461,-1723.7006499541621,425.1773813951386,16113.0,1,0.0,0.0,0.0,776.7938232421875,12.0,24.49815273284912,0.031537522570144236,0.0,0.0,594.9620463113312,0
461,2420.994612819814,770.3341961226658,14033.0,1,0.0,0.0,0.0,999.4902954101562,16.0,34.209312438964844,0.03422675797459997,0.0,0.0,464.12229328287884,0
462,-1520.8511310571694,1935.1014060541638,12770.5,1,0.0,0.0,0.0,194.15603637695312,10.0,17.938058853149414,0.09238991065064157,0.0,0.0,1667.7917861288377,0
462,-1633.6223497671292,-1928.511147652418,12935.5,1,0.0,0.0,0.0,148.4285430908203,6.0,21.225855350494385,0.14300386508211382,0.0,0.0,379.3351085137576,0
463,3094.808007848398,1443.9235823789468,12440.5,1,0.0,0.0,0.0,281.07135009765625,10.0,41.93410778045654,0.14919381774729737,0.0,0.0,1548.0798546151675,0
463,3102.7057683994512,-680.081522371358,12550.5,1,0.0,0.0,0.0,207.26748657226562,7.5,10.531445980072021,0.050810892505323745,0.0,0.0,766.0846353494118,0
464,-1209.329369072834,717.8056769923915,11560.5,1,0.0,0.0,0.0,171.50574493408203,7.5,35.5779333114624,0.20744455717875063,0.0,0.0,928.6696420629921,0
464,-1204.7979017277446,-2772.0969638418205,14513.0,1,0.0,0.0,0.0,1414.4392700195312,22.0,69.60994720458984,0.04921381121129975,0.0,0.0,628.10434548707,0
465,-950.8858157764589,3822.8281710920537,14993.0,1,0.0,0.0,0.0,1157.9817504882812,17.5,36.30669403076172,0.031353425056528245,0.0,0.0,2979.0292748197335,0
465,-987.383338133217,1052.6459415082027,15073.0,1,0.0,0.0,0.0,472.91746520996094,9.5,15.511239051818848,0.03279904040958253,0.0,0.0,606.2486256285481,0
466,807.5967438461142,2177.87020260168,16433.0,1,0.0,0.0,0.0,694.3118591308594,10.0,17.1527681350708,0.024704702806808834,0.0,0.0,1497.6836553997912,0
466,-988.958871704797,74468.5734910111,15633.0,1,0.0,0.0,0.0,564.2572631835938,8.0,15.794919967651367,0.027992408779170887,0.0,0.0,73328.77074809928,0
467,-2487.5499226454663,-508.17606501052364,12660.5,1,0.0,0.0,0.0,2169.8798828125,38.0,108.5981674194336,0.050048008776722504,0.0,0.0,699.1685275935259,0
467,-2973.9690858996746,28106.214637193218,12770.5,1,0.0,0.0,0.0,394.70738220214844,10.5,25.127059936523438,0.06365996956108279,0.0,0.0,27313.840503385298,0
468,2339.3490459365435,-3189.3490240200863,12660.5,1,0.0,0.0,0.0,175.4667510986328,7.5,27.261859893798828,0.15536766779521938,0.0,0.0,616.2555160015853,0
468,259.7390034256953,-2526.650255355069,14193.0,1,0.0,0.0,0.0,1025.1562194824219,16.5,54.42599105834961,0.05309043638815171,0.0,0.0,1110.6627559549704,0
469,2615.1586304361226,1370.3837887221957,12825.5,1,0.0,0.0,0.0,1529.6640625,29.5,71.63910293579102,0.04683322612594294,0.0,0.0,1291.6279492981937,0
469,2618.769871937384,753.4237280307825,12660.5,1,0.0,0.0,0.0,250.133544921875,8.5,21.29558563232422,0.08513686414581273,0.0,0.0,781.0155371410954,0
470,-798.7107436858676,119.38204216007047,12656.250802805107,2,316.83676220001166,0.002862422539769632,0.0028624225405358443,346.3320617675781,11.0,27.123531699180603,0.07079402217532713,28.18139964256725,28.18139964256725,602.9965364820456,0
470,-583.2149417824301,-10177.28283572325,12385.5,1,0.0,0.0,0.0,317.6078567504883,10.5,17.795574188232422,0.05603001881094071,0.0,0.0,4228.278192012831,0
471,1900.65136843744,1910.0775200772596,12499.999160877307,2,65.52085826503938,0.00013506929641410293,0.00013506929680186288,915.8506469726562,18.5,38.66037845611572,0.06294746692191958,67.67983408936165,67.67983408936165,1705.452439558653,0
472,-1490.7758579983436,-1109.1825702127353,14193.0,1,0.0,0.0,0.0,909.9465637207031,14.5,49.18681335449219,0.054054617397939285,0.0,0.0,233.36848431363833,1
473,-2532.055172067979,-448.5814152670837,12550.5,1,0.0,0.0,0.0,938.1323852539062,19.5,53.890625,0.057444584418023754,0.0,0.0,505.6800207461896,0
473,474.47237224738547,-1825.6528308161833,16593.0,1,0.0,0.0,0.0,562.7453918457031,10.0,50.10076332092285,0.08902918450669388,0.0,0.0,1014.3455845268779,0
474,-1634.87517312597,34341.476741972685,16673.0,1,0.0,0.0,0.0,384.4302978515625,7.5,38.76991271972656,0.10085030481831724,0.0,0.0,33272.45655468765,0
474,-1206.8186650511657,-57184.852023140615,14193.0,1,0.0,0.0,0.0,308.6771697998047,5.5,23.18256950378418,0.07510296119022809,0.0,0.0,49249.588189801456,0
475,-607.9833259986805,-2113.883107023872,13155.5,1,0.0,0.0,0.0,271.90093994140625,7.5,24.902817726135254,0.09158783243449518,0.0,0.0,674.9265552518765,0
475,-683.4392690249487,2042.4479946494102,13320.5,1,0.0,0.0,0.0,205.33905792236328,6.5,38.85763454437256,0.1892364508610157,0.0,0.0,1382.0239426980957,0
476,-246.24077747023568,-810.8558333257519,12806.493885243603,2,304.86171170620713,77.88532406714398,77.88532406714417,649.2603149414062,16.25,53.850998878479004,0.1006020608091707,69.5168433328285,69.5168433328285,316.47850972807476,0
477,76.32111759473946,-2877.1487151454785,14993.0,1,0.0,0.0,0.0,431.5816955566406,7.5,34.658785820007324,0.08030643138214076,0.0,0.0,659.4680382486137,0
478,-3049.4099647914327,-1328.649891160283,12880.5,1,0.0,0.0,0.0,929.2557678222656,18.0,52.477291107177734,0.056472386746826,0.0,0.0,336.457678661365,0
478,-3013.487677673109,-2138.325896286362,12880.5,1,0.0,0.0,0.0,200.73204040527344,8.5,33.82753562927246,0.16852085776129927,0.0,0.0,560.9857246564854,0
479,519.8580961248431,-1910.0775007055224,12935.5,1,0.0,0.0,0.0,598.4939575195312,14.5,34.090447425842285,0.05696038698056492,0.0,0.0,786.3322015197219,0
479,-1133.0782633178042,-491.65309001166315,13713.0,1,0.0,0.0,0.0,1292.8035278320312,19.5,44.931406021118164,0.03475501501490018,0.0,0.0,568.2129584061223,0
479,843.1564876615553,-9046.224946176015,12770.5,1,0.0,0.0,0.0,2093.961181640625,36.0,91.4997444152832,0.043696963065758876,0.0,0.0,3525.067715634672,0
480,-255.72761010482475,-1694.6215746193993,11945.5,1,0.0,0.0,0.0,358.25755310058594,16.0,50.633623123168945,0.14133302336532408,0.0,0.0,701.1625555280327,0
480,2593.943887061959,-1155.0234278275939,13953.0,1,0.0,0.0,0.0,535.6595153808594,8.5,20.707454681396484,0.03865786770664061,0.0,0.0,664.3997222385665,0
480,752.7029299508437,59958.28827183479,17073.0,1,0.0,0.0,0.0,495.4823455810547,8.5,31.441181659698486,0.06345570521352734,0.0,0.0,58901.578757929274,0
480,988.9264350201847,424.13396119959475,12220.5,1,0.0,0.0,0.0,1408.739013671875,27.0,62.120290756225586,0.044096379920869226,0.0,0.0,442.0951440559626,0
481,-593.6934496508159,-248.69187156536282,12825.5,1,0.0,0.0,0.0,1895.6256103515625,35.0,91.21393203735352,0.04811811548612544,0.0,0.0,501.09069157300814,0
481,-608.1535222410985,3639.267001002001,15313.0,1,0.0,0.0,0.0,685.1325988769531,10.5,20.58129644393921,0.03003987327077327,0.0,0.0,3035.565491981877,0
482,491.45594708208364,332.82957562990487,12550.5,1,0.0,0.0,0.0,163.26629638671875,6.5,15.173216342926025,0.09293538641304246,0.0,0.0,1331.5102751338495,0
482,525.1349478381243,1920.3916702532297,12495.5,1,0.0,0.0,0.0,162.07101440429688,6.5,13.382981300354004,0.08257479814971276,0.0,0.0,1530.557777453375,0
483,1159.2223064216137,-3820.155001411045,11725.5,1,0.0,0.0,0.0,277.21993255615234,11.5,22.049163818359375,0.07953671878876603,0.0,0.0,499.3124079046851,0
483,1228.0683274705154,-3288.2936209775944,11725.5,1,0.0,0.0,0.0,247.53360748291016,10.0,12.334238052368164,0.04982853915389944,0.0,0.0,278.32677161731687,1
484,-335.42996056197615,-975.0956523476416,16993.0,1,0.0,0.0,0.0,469.4900665283203,8.5,10.268036365509033,0.021870614731929906,0.0,0.0,967.2404509444343,0
484,-292.7652673754983,2795.3993941587123,17073.0,1,0.0,0.0,0.0,397.80963134765625,6.0,8.414977312088013,0.021153276967127887,0.0,0.0,2292.5811828131655,0
485,-1784.9967341694796,-2803.807375738372,12660.5,1,0.0,0.0,0.0,1045.6876831054688,23.0,70.27083206176758,0.06720059267895194,0.0,0.0,1008.0120430934156,0
485,-1942.2630349020292,-2890.8086128416035,13045.5,1,0.0,0.0,0.0,164.62118530273438,5.0,11.839544773101807,0.07191993394610281,0.0,0.0,620.838683480209,0
486,2843.9595446140634,-18707.871584887445,14673.0,1,0.0,0.0,0.0,649.7123107910156,11.0,28.714219570159912,0.04419528319418906,0.0,0.0,11903.661393608063,0
486,2748.4719118208227,-10659.756148921384,14753.0,1,0.0,0.0,0.0,428.2076110839844,5.5,13.017081022262573,0.030398994985891395,0.0,0.0,4387.8855973960735,0
487,1688.1034819533866,986.9376356698681,14833.0,1,0.0,0.0,0.0,1427.2850341796875,20.0,41.23310470581055,0.028889187316049107,0.0,0.0,1245.5389178494652,0
487,-2211.777930469747,2213.019028762437,15793.0,1,0.0,0.0,0.0,863.3940734863281,13.5,29.242685317993164,0.033869453377080916,0.0,0.0,1405.6926452807845,0
488,2450.6145498150954,-2672.387791736117,12000.5,1,0.0,0.0,0.0,144.51869201660156,7.0,29.77663230895996,0.2060400069600642,0.0,0.0,931.8423549172201,0
488,897.482552741951,3034.540185624283,14113.0,1,0.0,0.0,0.0,1145.0665283203125,18.5,31.774274826049805,0.027748846062821516,0.0,0.0,2473.8402888031355,0
489,169.1132230547055,488.22009053597867,13430.5,1,0.0,0.0,0.0,703.7430114746094,11.5,53.28708076477051,0.0757195167780264,0.0,0.0,451.7079287489635,0
489,169.8281559813031,-903.0865132236795,13553.0,1,0.0,0.0,0.0,238.65946197509766,5.0,10.816533088684082,0.04532203751390635,0.0,0.0,106.28340451724411,1
490,920.725624765239,54600.70682049051,16433.0,1,0.0,0.0,0.0,379.3737335205078,8.0,20.319486618041992,0.05356060481436462,0.0,0.0,41794.721871193135,0
490,1002.5484574667248,-54365.20178501579,15633.0,1,0.0,0.0,0.0,309.8271942138672,5.5,14.6714448928833,0.04735363830831425,0.0,0.0,47145.79835122285,0
490,2364.9354898948604,2682.7001450642565,15313.0,1,0.0,0.0,0.0,399.25067138671875,7.0,5.953112602233887,0.014910714067322467,0.0,0.0,2205.1110996336247,0
491,-2206.5436613643287,-1110.4232955607804,11395.5,1,0.0,0.0,0.0,1724.3134765625,38.5,97.91942596435547,0.05678748516166703,0.0,0.0,888.092745649533,0
491,-1608.6111786674096,1594.912545252475,15233.0,1,0.0,0.0,0.0,451.82786560058594,8.5,18.357452392578125,0.04062930551699536,0.0,0.0,1457.281090264271,0
491,-2671.4280117112285,1743.0479511134108,13430.5,1,0.0,0.0,0.0,665.7334594726562,11.0,23.8576021194458,0.03583656759319862,0.0,0.0,1419.039452822594,0
492,815.3744501966121,-2543.8364321898716,11670.5,1,0.0,0.0,0.0,1366.0352783203125,30.5,109.3604736328125,0.08005684433514995,0.0,0.0,588.098636819491,0
492,784.8288577741,-1910.0775007055224,11670.5,1,0.0,0.0,0.0,176.01129913330078,7.5,24.571212768554688,0.13960020117768615,0.0,0.0,672.3244479370316,0
493,-3318.434707949492,1286.3441092828089,13265.5,1,0.0,0.0,0.0,1773.9102783203125,30.0,76.0121078491211,0.04285002955228139,0.0,0.0,415.56132543893216,0
493,844.6194267566817,433.20582363846734,14433.0,1,0.0,0.0,0.0,825.8039245605469,13.5,36.79651641845703,0.04455841795379983,0.0,0.0,718.4524453828922,0
494,-1425.5284656200224,-478.282883163487,15313.0,1,0.0,0.0,0.0,631.9457092285156,8.5,13.805068016052246,0.021845338633449358,0.0,0.0,499.60161323328634,0
494,-1439.348196399189,2413.383802938013,15473.0,1,0.0,0.0,0.0,970.6239624023438,15.0,37.342801570892334,0.038472985437601394,0.0,0.0,2107.178041734653,0
495,935.8857003538756,3445.969668790043,14433.0,1,0.0,0.0,0.0,406.5165100097656,7.5,12.419668197631836,0.030551448445066798,0.0,0.0,2534.5535203769764,0
495,1046.23350465,4312.381829563761,14433.0,1,0.0,0.0,0.0,337.734619140625,6.0,8.132976770401001,0.02408096863476887,0.0,0.0,3391.4090796251076,0
496,-727.1418154723283,-1461.496085438439,12550.5,1,0.0,0.0,0.0,753.0078735351562,17.0,65.9184455871582,0.08754018105772253,0.0,0.0,542.9647755840205,0
496,-786.0418040707004,-2295.626355944635,12660.5,1,0.0,0.0,0.0,146.1243019104004,5.5,21.587428092956543,0.14773331889854563,0.0,0.0,462.43431693740655,0
497,-2538.249826317561,-683.6215503303456,13210.5,1,0.0,0.0,0.0,1458.6433715820312,25.5,71.1341323852539,0.04876732295989696,0.0,0.0,363.5354144005272,0
497,1771.4870132446213,-33.236536998496376,14913.0,1,0.0,0.0,0.0,695.4671325683594,11.0,26.67745018005371,0.0383590380202928,0.0,0.0,704.8047710263954,0
497,-570.9256337342258,-1383.2853495106683,13793.0,1,0.0,0.0,0.0,435.61505126953125,7.0,24.12406635284424,0.05537932236854181,0.0,0.0,975.0691170076645,0
498,1790.4010646071956,1745.1426055643087,13045.5,1,0.0,0.0,0.0,897.8396911621094,18.0,53.842275619506836,0.05996869613752167,0.0,0.0,1388.4328980179484,0
499,1044.6205346010029,-308.5709043689583,11615.5,1,0.0,0.0,0.0,353.57611083984375,13.0,38.957218170166016,0.1101805720913428,0.0,0.0,693.9450402733064,0
499,-1471.6393171588377,8231.09773376555,14433.0,1,0.0,0.0,0.0,1160.7459716796875,18.5,66.02687072753906,0.05688313579240182,0.0,0.0,7539.575041210044,0
500,-2597.614936143065,25.023555688392662,16913.0,1,0.0,0.0,0.0,449.17311096191406,9.5,12.112676620483398,0.026966611145853848,0.0,0.0,466.5976584742238,0
500,-2689.2116335196843,-1466.5539596490125,16833.0,1,0.0,0.0,0.0,468.3057098388672,8.0,16.261555194854736,0.0347242300343721,0.0,0.0,51.68471804153612,1
500,-2662.567360385819,-620.2004478906138,16753.0,1,0.0,0.0,0.0,528.4673614501953,8.0,13.889390468597412,0.026282399788101953,0.0,0.0,488.94214461709134,0
501,-2125.2884580561413,3868.294764230959,15233.0,1,0.0,0.0,0.0,604.4179534912109,10.5,19.41571807861328,0.03212300026242621,0.0,0.0,3237.586512726644,0
501,-2195.6174933775255,-3282.086870456391,15393.0,1,0.0,0.0,0.0,589.3904724121094,9.5,15.592182159423828,0.026454757735753783,0.0,0.0,638.1383015773404,0
502,-2590.067562883136,8053.650337800289,12770.5,1,0.0,0.0,0.0,163.1192169189453,7.0,68.95419502258301,0.4227226952471619,0.0,0.0,7240.358751809462,0
502,432.64576078451375,581.7135830116301,13045.5,1,0.0,0.0,0.0,1300.1298217773438,23.0,59.03749656677246,0.045408924230401236,0.0,0.0,658.229916173762,0
503,-2956.3981108905873,-867.3658480381091,15153.0,1,0.0,0.0,0.0,610.9375610351562,9.0,23.429715156555176,0.038350425069390875,0.0,0.0,193.07468267282707,1
503,-2893.366484430774,-1609.6285860026692,15313.0,1,0.0,0.0,0.0,375.287841796875,6.5,16.965978145599365,0.04520790778717052,0.0,0.0,630.7793178712196,0
504,466.65488275532243,701.1851386189178,11835.5,1,0.0,0.0,0.0,388.65660095214844,15.0,38.291873931884766,0.09852366803516423,0.0,0.0,308.2343060057958,0
504,-893.1835405583545,37851.71779070742,13265.5,1,0.0,0.0,0.0,319.8761749267578,8.0,31.282374382019043,0.09779526214849162,0.0,0.0,36840.88328168758,0
505,326.8969792159837,-959.0453043516154,14993.0,1,0.0,0.0,0.0,1050.282958984375,16.0,48.62388801574707,0.04629598871409513,0.0,0.0,432.56547245953993,0
505,2642.775574386694,1458.9179361079878,16273.0,1,0.0,0.0,0.0,544.3689575195312,9.0,20.430233001708984,0.037530121289063356,0.0,0.0,1887.0286499469098,0
506,1128.3366801143839,-640.6406198205987,12220.5,1,0.0,0.0,0.0,174.50177383422852,6.5,15.211681365966797,0.08717207299232065,0.0,0.0,502.1699806595946,0
506,1105.406307314463,2610.7895869514487,12110.5,1,0.0,0.0,0.0,228.0552215576172,8.0,10.891839027404785,0.04775965642449896,0.0,0.0,2387.3327295650124,0
507,-1038.5984594736988,-96985.43013408384,12495.5,1,0.0,0.0,0.0,173.85614013671875,6.5,5.2389572858810425,0.03013386401976472,0.0,0.0,90139.07539492889,0
507,-856.1682835295346,84316.74100941457,13953.0,1,0.0,0.0,0.0,584.8564147949219,10.0,20.621848106384277,0.03525967670819729,0.0,0.0,83278.5517021767,0
508,-1600.5333538743507,-54273.518504497886,13793.0,1,0.0,0.0,0.0,337.32640075683594,6.0,45.6055850982666,0.1351972006814305,0.0,0.0,47482.64631434241,0
508,91.80396519051965,2384.4455977720136,12935.5,1,0.0,0.0,0.0,340.58343505859375,8.0,29.50106191635132,0.08661919189133781,0.0,0.0,1969.8121167315326,0
509,-83.94636416758931,329.5817368392088,11725.5,1,0.0,0.0,0.0,516.80029296875,19.5,40.10187339782715,0.07759646026410445,0.0,0.0,995.4404532809801,0
509,-160.44747216845988,-853.9005972334016,11725.5,1,0.0,0.0,0.0,170.986328125,6.5,32.49518585205078,0.19004552123193785,0.0,0.0,409.09790175153364,0
510,-1221.6136607515296,-3662.575832364193,15633.0,1,0.0,0.0,0.0,412.9108428955078,7.5,23.3851797580719,0.05663493744578126,0.0,0.0,977.3336745510944,0
510,-1239.7397996260547,3293.93044799169,15793.0,1,0.0,0.0,0.0,363.6995849609375,5.5,8.465003252029419,0.023274712433170874,0.0,0.0,2664.572498941403,0
511,-2516.444741640516,-4052.1369090120425,12165.5,1,0.0,0.0,0.0,202.29029083251953,7.5,21.502029418945312,0.10629293838302553,0.0,0.0,1061.008240306747,0
511,-2531.7650762850008,911.390293878896,12165.5,1,0.0,0.0,0.0,143.9223175048828,6.0,16.795743227005005,0.11670006096472968,0.0,0.0,910.9690346639771,0
511,1555.1678999926662,-1496.542435423371,14433.0,1,0.0,0.0,0.0,858.7286071777344,13.0,38.58199882507324,0.04492921104826752,0.0,0.0,931.8096237844168,0
512,286.2130791730856,-719.1443889683214,14753.0,1,0.0,0.0,0.0,1089.4200439453125,16.0,47.15157699584961,0.04328135622059159,0.0,0.0,203.50699553040604,1
512,-1070.7068916485528,129.50346512100623,12330.5,1,0.0,0.0,0.0,642.6006469726562,19.5,60.81385040283203,0.09463708243888488,0.0,0.0,685.2162957436033,0
512,-923.831458525206,939.5652732088347,12495.5,1,0.0,0.0,0.0,445.6841583251953,12.0,36.389421463012695,0.08164845167429308,0.0,0.0,1449.2445822896846,0
512,-939.5543799637758,-629.4630181352404,12275.5,1,0.0,0.0,0.0,258.33935546875,9.0,38.560824394226074,0.14926422776064632,0.0,0.0,106.72494963994266,1
513,-1982.3292921993138,-1044.4301251678862,13633.0,1,0.0,0.0,0.0,1031.7738952636719,17.0,42.03497505187988,0.04074049095915318,0.0,0.0,145.2143201061864,1
513,-403.6082941501604,922.1836899819955,13793.0,1,0.0,0.0,0.0,543.5918273925781,10.5,24.785212516784668,0.04559526333512179,0.0,0.0,274.0053123847017,1
514,-2170.6561885723213,-1172.5021517806017,11835.5,1,0.0,0.0,0.0,143.84224700927734,6.5,11.257500648498535,0.0782628253003616,0.0,0.0,178.28912358186582,1
514,398.88166430670753,2127.637591802082,13713.0,1,0.0,0.0,0.0,1101.7781372070312,18.0,38.85511016845703,0.03526582063695089,0.0,0.0,1379.0583875354855,0
515,2776.1012563600934,63.793548810465836,14833.0,1,0.0,0.0,0.0,868.0520324707031,13.5,35.06926345825195,0.040399955470913025,0.0,0.0,469.9732643330029,0
515,2112.0637579519343,1693.4745888862885,14433.0,1,0.0,0.0,0.0,1229.4025268554688,18.0,39.60516166687012,0.03221496686538549,0.0,0.0,1306.664357373047,0
516,1168.9792614935636,-370.2943329242134,12978.250209977708,2,269.50086818840236,91.6581361880261,91.6581361880261,631.9619979858398,15.0,48.536221981048584,0.07863727455647698,86.79843387287882,86.79843387287882,863.3102111599774,0
517,-154.72550560505329,-1422.914520339436,12550.5,1,0.0,0.0,0.0,904.2912902832031,19.5,89.68512153625488,0.09917724797301496,0.0,0.0,889.6026707577386,0
517,1019.994524390604,-3069.6856376419128,15153.0,1,0.0,0.0,0.0,300.41212463378906,6.5,29.76083278656006,0.09906668322005766,0.0,0.0,607.2116538511807,0
518,-519.2078423210814,-2459.79968309407,11780.5,1,0.0,0.0,0.0,770.0521240234375,25.0,61.38421630859375,0.07971436529240122,0.0,0.0,721.7342835638982,0
518,850.1212434105232,556.2195773895,14193.0,1,0.0,0.0,0.0,633.1260681152344,11.0,32.806084632873535,0.05181603836110338,0.0,0.0,420.1343170293544,0
519,34.50938797341921,901.2712618961086,13100.5,1,0.0,0.0,0.0,262.51627349853516,7.5,20.067663192749023,0.07644350167442478,0.0,0.0,484.76500531871784,0
519,96.7905399421079,4161.765411291708,12990.5,1,0.0,0.0,0.0,279.07942962646484,6.5,13.629715919494629,0.04883812446419783,0.0,0.0,3198.407388945176,0
520,1895.9221708049463,1177.8495653125692,12055.5,1,0.0,0.0,0.0,1219.0545654296875,26.0,59.364723205566406,0.048697347017146654,0.0,0.0,1368.465512621397,0
520,-1082.5009595906245,-80087.63866450117,15153.0,1,0.0,0.0,0.0,1061.9429321289062,17.0,59.762535095214844,0.05627659762790383,0.0,0.0,72787.34506175076,0
520,-1209.4894080576482,63806.71426163803,16033.0,1,0.0,0.0,0.0,566.5644683837891,11.0,31.241415977478027,0.05514185537719811,0.0,0.0,62741.23177279919,0
521,1714.982728205955,-18.154610027573653,12990.5,1,0.0,0.0,0.0,439.20460510253906,11.0,21.980149269104004,0.05004535247068368,0.0,0.0,885.2327442651247,0
521,1681.4463918522488,1979.2335939299082,13045.5,1,0.0,0.0,0.0,271.2456512451172,7.5,20.76754093170166,0.07656359037046684,0.0,0.0,1718.1749610929392,0
522,-2429.455080046089,-2875.909492824183,12055.5,1,0.0,0.0,0.0,638.61669921875,17.5,36.52642250061035,0.05719615936334714,0.0,0.0,416.50479409206105,0
522,-2283.4073748085907,259.00693024201246,12330.5,1,0.0,0.0,0.0,278.2664489746094,10.5,21.642459869384766,0.07777603066821594,0.0,0.0,1238.2483455155689,0
523,1066.2403436249888,-3037.977570119845,16273.0,1,0.0,0.0,0.0,528.465576171875,6.0,4.059613466262817,0.0076818881859250805,0.0,0.0,624.664463734471,0
523,1121.2442272427088,1458.9133044260707,16273.0,1,0.0,0.0,0.0,297.3368377685547,5.5,12.626521587371826,0.042465379271976515,0.0,0.0,1435.3902737896922,0
523,1160.3676387084208,-1458.9179361079878,16273.0,1,0.0,0.0,0.0,264.09925842285156,5.0,6.9964599609375,0.02649178192592805,0.0,0.0,279.0783120404086,1
524,2053.743289834144,150.75952145218443,11593.625272573543,2,192.17057811897487,153.319853250003,153.3198532500031,261.68914794921875,11.0,32.41991639137268,0.1299355017660339,63.35306962984222,63.35306962984222,214.84456858183438,1
525,-311.6942747345872,-2799.8868361684035,11780.5,1,0.0,0.0,0.0,1308.1665649414062,30.5,108.58469772338867,0.0830052537906381,0.0,0.0,937.2510211911521,0
525,-2363.76501671119,-2795.3992803092206,15073.0,1,0.0,0.0,0.0,976.8970336914062,16.0,95.38818740844727,0.09764405471475678,0.0,0.0,241.6441383518631,1
526,-1580.941539512416,-18756.57423563616,11725.5,1,0.0,0.0,0.0,331.1988983154297,12.0,23.966526985168457,0.07236294295382298,0.0,0.0,12294.161583389578,0
526,-1280.2536317089553,9882.93242881789,12660.5,1,0.0,0.0,0.0,424.8577880859375,11.0,26.817092895507812,0.06312016314052697,0.0,0.0,9015.317976554667,0
526,-978.4203566709389,12897.798323514056,16033.0,1,0.0,0.0,0.0,270.77333068847656,5.0,6.893220901489258,0.02545753263056721,0.0,0.0,11982.495597428735,0
527,-2277.54543284391,400.9255869280714,14033.0,1,0.0,0.0,0.0,279.5286407470703,6.5,11.624678611755371,0.041586717485146314,0.0,0.0,556.0904887510785,0
527,520.8935342002728,1185.5836913944922,13793.0,1,0.0,0.0,0.0,1504.7305908203125,22.5,64.75149536132812,0.043031952534458996,0.0,0.0,612.1572684201211,0
528,1899.1583374402262,-998.3036602728516,12110.5,1,0.0,0.0,0.0,513.2591552734375,15.5,37.10494613647461,0.07229280911064713,0.0,0.0,309.7120992047325,0
528,1706.9248443751358,-511.1371546995906,12165.5,1,0.0,0.0,0.0,238.1081771850586,9.5,28.319419860839844,0.11893509998537295,0.0,0.0,777.0731517578779,0
529,2092.0869038756045,2174.050760917118,13793.0,1,0.0,0.0,0.0,364.25059509277344,6.0,18.08512306213379,0.04965022241769452,0.0,0.0,2229.795587729187,0
529,2210.282444767453,497.19202834400494,13873.0,1,0.0,0.0,0.0,306.1736831665039,5.5,25.714942455291748,0.08398808868660146,0.0,0.0,1136.343774200264,0
530,2264.6660559314455,-17460.01823538143,13953.0,1,0.0,0.0,0.0,563.2844848632812,9.5,36.31430149078369,0.06446884738818573,0.0,0.0,10609.424492912967,0
530,1959.3364229312174,-23667.961411625838,16273.0,1,0.0,0.0,0.0,347.0923156738281,6.5,33.72096300125122,0.09715272127470465,0.0,0.0,16459.80671939964,0
531,1476.6760269169952,-58.6388503041544,11615.5,1,0.0,0.0,0.0,694.1484375,22.0,47.60127639770508,0.06857506813548807,0.0,0.0,633.6119375641715,0
531,1468.425555839599,-1122.8434847626922,11780.5,1,0.0,0.0,0.0,147.6883087158203,6.0,38.143680572509766,0.25827149693958024,0.0,0.0,453.0721478025164,0
532,657.255227340197,600.1469895937771,16033.0,1,0.0,0.0,0.0,644.4013061523438,10.0,14.968022465705872,0.023227796596314257,0.0,0.0,688.2656186609341,0
532,566.9493421162383,-1249.7653679199284,16193.0,1,0.0,0.0,0.0,460.4934997558594,8.5,25.5465669631958,0.055476498531987675,0.0,0.0,612.9739348836096,0
533,-1083.1585152005418,-1776.651428152015,13100.5,1,0.0,0.0,0.0,600.2356262207031,12.5,46.092185974121094,0.07679015366737539,0.0,0.0,701.8498474384517,0
533,-221.84598818279983,3662.7663375000775,16353.0,1,0.0,0.0,0.0,537.1483154296875,9.5,15.84632396697998,0.02950083526614775,0.0,0.0,2910.675238536647,0
534,3090.2289535525024,3397.6483372365674,15553.0,1,0.0,0.0,0.0,299.9287414550781,6.0,18.893372535705566,0.06299287105345762,0.0,0.0,2872.9309623230383,0
535,-2100.404739707614,-3941.441763837869,13873.0,1,0.0,0.0,0.0,1915.689697265625,29.5,76.88404846191406,0.04013387375400887,0.0,0.0,507.54285170536855,0
535,-524.9049169647096,925.8086990434244,15153.0,1,0.0,0.0,0.0,1055.0318603515625,17.5,40.04606246948242,0.03795720676732747,0.0,0.0,677.0337254794779,0
535,-2023.3333468496276,-1603.7013491810867,14033.0,1,0.0,0.0,0.0,302.1231994628906,5.5,9.139111042022705,0.030249616905520853,0.0,0.0,412.9191586624817,0
536,656.0997725562736,-1101.160973027736,15153.0,1,0.0,0.0,0.0,740.1895751953125,12.0,47.45964431762695,0.06411822850261552,0.0,0.0,641.926436419689,0
536,-1528.7288009851768,-1635.9849571883824,15713.0,1,0.0,0.0,0.0,727.6553344726562,12.0,41.53372764587402,0.05707884719346447,0.0,0.0,665.0605684769524,0
