pdg,label,length,nhits,dca,angle,dist_to_vtx,z_depth,start_z,end_z,straightness,total_energy,dedx,length_rank,is_longest,z_depth_rank
13,muon,2150.7559,26,1381.7037978509763,9.643055007763603,7903.842948504763,2080.0,15993.0,18073.0,11135.152134985,62.274017,0.02895448,1,1,1
13,muon,1989.9956,23,1381.7037978509754,7.008077704966089,10390.538683578035,1760.0,13593.0,15353.0,17992.609252819475,55.35494,0.027816614,2,0,2
13,muon,1541.2748,29,114.64900421478201,18.082903371837904,945.3240831022292,1440.0,14393.0,15833.0,62583.113229230345,51.02881,0.033108182,2,0,1
211,pion,2044.7306,14,114.64900421478191,4.246021327516026,1725.1997683327236,960.0,14553.0,15513.0,6003.207200387173,16.011278,0.007830507,1,1,2
13,muon,2274.496,30,642.3584602617859,153.25056988911132,1499.7249042601647,2240.0,14233.0,16473.0,29357.608002279394,108.23762,0.047587514,1,1,1
13,muon,816.5817,14,642.3584602617861,17.372465463875347,1999.1847717245016,720.0,14313.0,15033.0,9071.391578432553,39.852203,0.04880369,2,0,2
13,muon,2772.7566,39,16.016132974317674,76.64534383657173,483.5953282692564,2640.0,14793.0,17433.0,83272.75503985115,106.17822,0.03829338,1,1,1
211,pion,1080.9393,13,16.01613297431781,7.105184039626169,208.37179421733578,880.0,14793.0,15673.0,2164.6170800588184,20.220882,0.018706769,2,0,2
13,muon,2335.338,30,24.655160939231116,141.15593755506245,70.33929485271632,2160.0,13753.0,15913.0,499.50918589779155,60.50468,0.02590832,1,1,1
22,other,1173.6439,15,24.655160939230647,105.279302347958,95.79986010159469,960.0,13833.0,14793.0,7916.36730503942,12.694917,0.010816668,2,0,2
13,muon,2945.5884,48,5.080462258072262,85.76275509728065,654.81223019183,2805.0,11588.0,14393.0,203701.0869895013,100.05304,0.03396708,1,1,1
211,pion,1472.516,14,5.080462258071874,116.30667216492002,216.64057116555745,1100.0,11588.0,12688.0,16159.06758494687,18.777243,0.012751809,2,0,2
13,muon,3294.5557,46,131.2892272137512,100.81172945001926,189.43375188214205,3230.0,12523.0,15753.0,23011.67859863742,105.91501,0.032148495,1,1,1
2212,proton,1241.6471,21,131.28922721375181,131.97202081596342,154.43970463462708,1120.0,12633.0,13753.0,31025.653186764168,69.36697,0.055866893,2,0,2
22,other,1363.8389,19,140.99757751235472,7.980651660287972,1449.8725301270017,1200.0,16713.0,17913.0,17933.288343959917,25.823914,0.018934725,2,0,1
2212,proton,1572.4578,14,140.997577512355,5.629156364768106,1632.4297881393766,960.0,16793.0,17753.0,2856.861059954633,29.695162,0.018884553,1,1,2
13,muon,1095.7482,22,12.47666163577958,156.31213852700444,126.06581972119673,935.0,11533.0,12468.0,6152.960393581095,44.369713,0.04049262,1,1,1
211,pion,860.6159,14,12.476661635780038,16.250242718026247,202.07354653330165,715.0,11588.0,12303.0,2748.6285866058583,30.092964,0.034966778,2,0,2
13,muon,3666.2866,47,2028.6598461186056,85.8462633987724,1917.1088344167922,3520.0,14393.0,17913.0,15787.814078550637,137.86633,0.037603807,1,1,1
22,other,1330.8026,21,861.168409845241,149.93507221164998,1582.0583967281225,1255.0,12578.0,13833.0,81871.30161700658,37.569813,0.028230943,3,0,2
2212,proton,1772.964,14,1322.4817403461393,49.105495344944714,1793.884346727375,825.0,12578.0,13403.0,2792.681813406721,36.53082,0.020604378,2,0,3
13,muon,1907.7843,26,9.957364956185454,32.26229651844046,183.76430136428453,1760.0,15993.0,17753.0,16919.057417499032,59.2175,0.031039935,1,1,1
211,pion,1097.101,12,9.957364956185431,123.23555971379643,24.569147629302083,800.0,16153.0,16953.0,722.2705878786848,21.465145,0.019565333,2,0,2
13,muon,2475.0881,27,126.49514492884207,18.738307105970772,1303.5422298219612,2080.0,14233.0,16313.0,18692.944989138276,127.32421,0.051442295,1,1,1
2212,proton,984.4958,10,126.49514492884212,14.619603186892624,769.183584608908,960.0,14393.0,15353.0,19796.018040193783,36.579865,0.037155937,2,0,2
13,muon,5223.5737,72,88.21397071677765,2.1244843583573747,1271.9108698186126,5170.0,12743.0,17913.0,33949.63691613273,150.93854,0.028895646,1,1,1
-211,pion,1750.2864,16,88.21397071677896,2.013439839799572,2688.1488407056936,850.0,12743.0,13593.0,1512.3730544968184,25.647076,0.014653074,2,0,2
13,muon,3848.9907,58,428.96765244555723,0.3320659212822465,81407.7402686267,3630.0,11643.0,15273.0,8273.361649609757,156.39737,0.040633347,1,1,1
13,muon,1954.8246,31,428.9676524455536,179.67647383758077,81953.25277873004,1835.0,11918.0,13753.0,6626.207742305126,64.16363,0.032823216,2,0,2
13,muon,1631.6941,21,422.451952918194,160.24664167402463,1279.0020828246559,1625.0,12688.0,14313.0,96.29015431549416,35.71705,0.021889549,1,1,1
211,pion,1446.649,26,422.4519529181945,18.303718708683856,2051.9393957687557,1375.0,12028.0,13403.0,45983.479505918374,45.522438,0.031467505,2,0,2
13,muon,1186.0382,17,120.16565686574306,16.664669374450853,486.8620667117522,1060.0,12853.0,13913.0,1844.9190705283481,44.241325,0.03730177,2,0,2
-211,pion,1221.1532,14,120.16565686574314,164.16274852104183,453.26308755169606,1220.0,12853.0,14073.0,186.0158830984523,44.718964,0.036620274,1,1,1
13,muon,1595.096,17,864.1579706907544,154.18310196712412,1875.2233050810728,1395.0,13238.0,14633.0,14358.180979421842,54.022003,0.033867557,2,0,2
13,muon,2757.3584,18,864.1579706907545,32.86924910687338,1622.3439960304167,1600.0,13513.0,15113.0,32894.39676024051,53.410385,0.019370127,1,1,1
13,muon,2779.398,38,1668.431413356017,105.99872019995733,1817.2741530837789,2720.0,14233.0,16953.0,5297.417783410127,133.08012,0.047880918,1,1,1
13,muon,1526.3606,21,1668.431413356016,69.45868595535514,1853.673772775932,1440.0,14473.0,15913.0,6116.220833780488,42.92393,0.02812175,2,0,2
13,muon,3776.558,37,381.1857206162894,15.24642310820417,1983.1946488112803,2595.0,13238.0,15833.0,45210.6238313982,93.404854,0.0247328,1,1,1
13,muon,2379.8547,31,485.9045085500838,160.84401724258504,1961.241943853736,2160.0,15593.0,17753.0,82456.12725661231,80.013695,0.03362125,2,0,2
211,pion,1415.4642,15,131.31089813977934,15.553770169423036,835.4003029835533,1120.0,13593.0,14713.0,14842.7855421638,46.52942,0.032872196,3,0,3
2112,other,1431.9519,21,67.77875836960341,10.78179475391038,1125.6869827364803,1140.0,12853.0,13993.0,48663.08709941645,52.990234,0.037005596,2,0,1
2112,other,1667.3756,15,67.77875836960294,2.266455991802626,1804.095420678689,845.0,12908.0,13753.0,2124.3211918926,32.786232,0.019663375,1,1,2
13,muon,4707.879,61,1690.65459055787,162.3333449711658,5423.602270921014,4675.0,12358.0,17033.0,12886.634383257873,195.35356,0.041495025,1,1,1
13,muon,1331.7196,23,1690.6545905578698,161.70047907324468,5217.313687609997,1315.0,12358.0,13673.0,55858.27371928188,83.00859,0.06233188,2,0,2
-211,pion,1495.7278,16,52.482538212667805,4.843938770972924,1195.353478329974,1040.0,15513.0,16553.0,4276.406843667655,27.119507,0.018131312,1,1,1
2212,proton,1065.927,9,52.48253821266778,3.907290419092527,1028.9155004581864,800.0,15673.0,16473.0,7314.658060147317,24.806938,0.023272643,2,0,2
13,muon,2012.9487,32,56.99945909495439,150.71358573992026,871.5373329146173,1950.0,12523.0,14473.0,64395.96406679822,119.26665,0.059249718,1,1,1
22,other,901.0484,12,56.99945909495464,6.125205124879503,563.2242333233462,710.0,12963.0,13673.0,3077.5994927077722,23.205172,0.025753524,2,0,2
13,muon,2953.4604,33,2549.555235092133,27.62384058010915,5062.577403806397,2720.0,14553.0,17273.0,28989.530749759007,95.90817,0.032473154,1,1,1
13,muon,945.1383,19,2549.555235092133,156.99019757370687,6333.902125923716,880.0,12633.0,13513.0,8715.676043028983,74.63555,0.07896786,2,0,2
2212,proton,992.52435,17,620.8629719081061,37.004399821563645,1106.315195554432,990.0,12468.0,13458.0,56920.20695505375,23.161386,0.023335837,3,0,1
-211,pion,1221.8578,15,1237.4118972867354,30.396965626058552,2386.770653410609,465.0,13128.0,13593.0,12316.469056562844,29.061329,0.023784542,1,1,3
22,other,1118.1783,12,641.4780204625006,51.72851621563392,866.9150333479765,715.0,12743.0,13458.0,11938.847066416056,11.428154,0.010220332,2,0,2
13,muon,1523.6113,21,1247.0536052140437,7.823619789629209,10784.746674335243,1360.0,16713.0,18073.0,22914.662203988137,72.96465,0.04788928,1,1,1
13,muon,1054.9338,15,1247.0536052140458,173.9354228835277,12240.735039776215,1040.0,14153.0,15193.0,2461.8694476386745,29.559702,0.028020432,2,0,2
13,muon,2500.3484,37,17.548529563217528,179.4313475546925,192.37683144117838,2480.0,13673.0,16153.0,378.8656985185774,69.08769,0.027631227,1,1,1
-211,pion,2209.943,14,17.548529563217553,64.82836684819263,191.19292587146313,1040.0,13673.0,14713.0,12306.382377816244,35.153236,0.015906852,2,0,2
13,muon,5432.614,80,1513.391535226601,122.18796960042705,1548.3995596658413,5365.0,11588.0,16953.0,25253.337487288693,245.6942,0.04522578,1,1,1
2112,other,2176.6882,34,1541.664123952811,104.9059049041633,2080.00931620336,2140.0,12413.0,14553.0,66220.83841814555,93.66463,0.043030795,2,0,2
22,other,968.02875,14,321.89369252522704,25.729865425654648,760.0722511834878,880.0,11533.0,12413.0,3349.5043772066065,18.449572,0.01905891,3,0,3
13,muon,1621.1544,23,36.007358936572274,144.94189857670946,389.7032733934437,1210.0,12303.0,13513.0,14523.929580759246,70.49432,0.04348403,1,1,1
-211,pion,757.5908,13,36.007358936572366,19.370301145665657,209.97325529562204,660.0,12468.0,13128.0,7621.901028328749,59.791973,0.07892384,2,0,2
13,muon,2704.7622,38,83.73746418272188,61.31617481603701,142.571511598011,2400.0,12633.0,15033.0,6117.944037881149,109.309906,0.040413868,1,1,1
2212,proton,908.4304,14,83.73746418272181,162.61803471426575,301.05651181207014,605.0,12743.0,13348.0,4533.210740574847,47.059853,0.051803473,2,0,2
13,muon,1962.6165,25,168.73175048828125,1.5228409847568507,6474.498814097532,1920.0,15593.0,17513.0,372.5007705489545,51.237858,0.026106913,1,1,1
211,pion,800.78156,10,168.73175048828125,177.8888699439113,4584.239635199065,800.0,17353.0,18153.0,110.48423516381402,14.853714,0.018549021,2,0,2
13,muon,5061.8467,69,194.1482115444065,145.1997184272707,386.2852801899899,4890.0,13183.0,18073.0,23177.304343889486,121.28453,0.02396053,1,1,1
22,other,1096.958,16,138.77140695050056,165.54904575984978,290.77769288961434,1075.0,13238.0,14313.0,21613.406127805647,16.49892,0.015040613,3,0,3
22,other,2037.0448,16,79.85325473935909,50.518179120155686,283.5013396389,1475.0,13238.0,14713.0,9093.912421243589,13.251874,0.0065054405,2,0,2
13,muon,3574.0205,45,671.173731462283,12.928096403570818,2594.2344614576896,3565.0,12028.0,15593.0,5928.730041573755,124.4624,0.0348242,1,1,1
2112,other,1200.1302,18,671.1737314622831,129.652816409732,734.174560513547,1200.0,14153.0,15353.0,5274.049571780781,56.685783,0.047233026,2,0,2
13,muon,2875.5322,39,710.8559402517974,85.4515739007589,700.8497065037532,2670.0,13403.0,16073.0,2970.2247616695918,98.63857,0.03430272,1,1,1
13,muon,1533.3125,22,710.8559402517974,27.43455765654891,1552.891969130204,1360.0,15113.0,16473.0,1628.1246363174637,70.74146,0.046136364,2,0,2
13,muon,1701.4778,22,500.9671265148739,55.53269913415046,671.1590809502248,1680.0,13833.0,15513.0,8094.324623083163,67.24588,0.039522044,2,0,1
2212,proton,1952.2914,11,500.9671265148736,143.4185119741117,829.2449739765913,1040.0,14073.0,15113.0,13071.250594690033,42.34454,0.02168966,1,1,2
13,muon,4745.6826,61,606.709973367503,177.09569855202633,9298.621017071264,4490.0,13183.0,17673.0,35601.00671191912,171.45132,0.036127854,1,1,1
13,muon,2511.8367,35,606.7099733675033,4.700437363794124,7449.543122319777,2480.0,14953.0,17433.0,4817.626495231931,117.70138,0.04685869,2,0,2
13,muon,3640.9612,33,77.5081588547509,12.099163756168837,564.4554719551393,2480.0,14873.0,17353.0,8657.881878878718,80.148346,0.022012964,1,1,1
211,pion,1013.9846,16,77.50815885475093,67.1322723089234,114.80372960518605,960.0,15113.0,16073.0,16678.554220985294,55.652233,0.05488469,2,0,2
13,muon,3471.1416,46,289.2585355575297,178.13079535368252,7112.8588721282,3440.0,14633.0,18073.0,27184.712291695363,111.04119,0.03198982,1,1,1
13,muon,1828.339,34,289.25853555752974,5.2288367010137655,4319.802523497768,1760.0,11698.0,13458.0,16630.674449295468,100.84703,0.055157732,2,0,2
13,muon,1890.4799,22,343.1015781977224,24.15723931281122,1057.0510722566876,1520.0,14793.0,16313.0,38819.46215717583,62.516216,0.033068966,1,1,1
13,muon,991.7789,13,343.10157819772456,177.03696890137155,3494.2107981346862,800.0,17113.0,17913.0,13038.28738353287,23.53678,0.023731882,2,0,2
13,muon,3855.1396,52,38.72281849021583,177.52159438210737,8038.523986782926,3600.0,13673.0,17273.0,21657.278496459858,133.25525,0.03456561,1,1,1
13,muon,2045.8721,29,38.72281849021567,179.475205650513,8174.84552829015,2015.0,13018.0,15033.0,6252.989271898747,75.18379,0.03674902,2,0,2
13,muon,2497.346,32,385.7965472904618,177.97768570215362,14530.968535845532,2400.0,13993.0,16393.0,4855.768780546112,86.74072,0.03473316,1,1,1
13,muon,1589.0159,20,385.7965472904598,178.15524386433984,12262.396343241355,1520.0,16393.0,17913.0,7802.670502372112,46.33031,0.029156607,2,0,2
13,muon,1992.2621,26,1142.452662640765,54.40744316593668,1389.5623423526936,1440.0,14313.0,15753.0,63237.84632442721,56.765316,0.028492896,2,0,2
13,muon,2068.472,13,1142.4526626407655,85.50503356674191,1164.2761919756038,1680.0,13993.0,15673.0,15966.064271661773,52.554115,0.025407217,1,1,1
13,muon,2226.7542,32,155.63700990150008,31.280157039466022,349.1702785665125,1915.0,12798.0,14713.0,4776.919559444809,64.49104,0.028961906,1,1,1
211,pion,963.833,13,155.63700990150036,160.0220221821487,433.21588989839637,660.0,12798.0,13458.0,486.35860672275095,35.205578,0.036526635,2,0,2
13,muon,3596.4294,48,99.4292446265134,12.636912968655942,928.9090721751038,3310.0,12523.0,15833.0,23432.790882751327,133.27377,0.037057247,1,1,1
22,other,1435.7264,14,99.42924462651347,174.63066637534698,1370.967288060273,715.0,12633.0,13348.0,5304.86305177515,17.654325,0.012296441,2,0,2
13,muon,3946.2395,55,18.017930421088668,168.9235288774272,803.4918449876286,3680.0,13993.0,17673.0,23703.585968633193,184.36934,0.046720263,1,1,1
3122,other,1700.8165,22,18.017930421088575,173.56309805085,975.3524869708605,1680.0,13833.0,15513.0,36903.952235590055,54.94767,0.03230664,2,0,2
13,muon,1279.0034,24,688.8438859403896,6.623887618921378,5281.771861785145,1045.0,12248.0,13293.0,1045.558885715782,59.90667,0.04683855,2,0,2
211,pion,2209.819,18,688.8438859403892,39.445792413970494,1307.578804826212,1360.0,14873.0,16233.0,21718.867996096276,42.901054,0.01941383,1,1,1
13,muon,1624.2461,29,19.279556951531323,8.921958816375307,1778.604744055939,1595.0,11643.0,13238.0,40976.03091038754,38.75849,0.02386245,1,1,1
2212,proton,1053.9061,12,19.279556951531177,0.8138127379773539,2061.0254607120614,715.0,11973.0,12688.0,3764.840872800876,34.529823,0.03276366,2,0,2
13,muon,2890.585,45,450.56662758328946,170.4713182045501,2989.748777075493,2780.0,11533.0,14313.0,8369.060235315292,119.28,0.041265003,1,1,1
13,muon,2657.5159,31,896.9135179366492,119.41396779173556,1016.1002420538118,2240.0,15193.0,17433.0,5603.998251233217,73.13243,0.027519096,2,0,2
2212,proton,790.66724,16,842.4848942083222,100.41615585115392,882.3580451380557,640.0,13673.0,14313.0,1822.792838725917,38.060234,0.048136856,3,0,3
13,muon,1643.6783,19,35.45460213720985,95.44163339909211,33.65778752458381,1520.0,14233.0,15753.0,1639.717754651835,68.11904,0.04144305,1,1,1
211,pion,734.59064,9,35.4546021372099,165.54359521463437,287.8132961218772,560.0,14393.0,14953.0,3210.337807089076,24.388603,0.033200264,2,0,2
2112,other,1247.0497,17,1935.719566006711,145.34989165596187,3463.0919334398263,1200.0,16393.0,17593.0,8426.859541639178,56.231037,0.045091256,1,1,1
13,muon,936.50415,17,1935.719566006711,47.29719988852892,2627.3748880869794,935.0,11973.0,12908.0,271.21842085060064,54.425217,0.058115296,2,0,2
13,muon,3066.3298,46,323.5743327499223,176.06370995201496,4692.789110875306,2975.0,12138.0,15113.0,1566.3045677575412,84.305756,0.027494026,1,1,1
13,muon,1760.0,19,323.57433274992206,4.9346670211405055,6756.191816567976,1760.0,14393.0,16153.0,54485.73324765098,42.592213,0.024200121,2,0,2
-13,muon,4751.604,69,400.4626950108879,128.16234876073085,722.9681826655669,4710.0,12083.0,16793.0,10877.438185026323,118.53223,0.024945728,1,1,1
22,other,1291.3811,23,136.01401623216344,168.04797381692705,399.85749727202335,1265.0,12083.0,13348.0,10963.48463318609,23.041788,0.01784275,2,0,2
22,other,992.52435,14,311.6613623443689,24.89426419926825,558.6696847141752,990.0,12193.0,13183.0,7452.211785651851,15.315788,0.015431146,3,0,3
13,muon,1150.8877,16,1620.2677931699875,166.5409616341713,6782.11920229584,1120.0,14553.0,15673.0,7601.767356979399,48.16694,0.04185199,1,1,1
211,pion,970.3702,14,1620.2677931699875,9.361090860054157,9585.537481396525,960.0,17193.0,18153.0,6366.136745302776,30.566833,0.03150018,2,0,2
-211,pion,2368.3125,30,76.17267787253336,144.12198519233237,388.00715697855,1760.0,12633.0,14393.0,23078.88259716212,55.031864,0.02323674,1,1,1
-211,pion,1444.6443,18,76.17267787253377,104.17724972308075,381.4888295034688,1295.0,13018.0,14313.0,69861.72677236547,32.80707,0.022709446,2,0,2
13,muon,1451.6154,21,1608.91678908304,60.4689702888572,1985.7751110617958,1360.0,15593.0,16953.0,35049.10023555668,40.36705,0.027808364,1,1,1
-211,pion,1233.5532,12,679.9604150344346,124.34217764404521,798.1228193973078,800.0,17113.0,17913.0,1489.9602170808191,20.459335,0.016585693,2,0,2
-11,electron,654.77704,9,1058.7155910174527,82.59569564957067,1050.2513872807515,560.0,17193.0,17753.0,367.4593607250239,19.563784,0.029878542,3,0,3
13,muon,2119.264,33,45.25747270532978,117.64569868459915,188.17516766494506,1835.0,11918.0,13753.0,31277.13168968386,64.04085,0.03021844,1,1,1
2212,proton,877.0594,18,45.25747270533023,76.39225298627224,193.17687960463238,825.0,11863.0,12688.0,22138.327985058677,47.176125,0.053788975,2,0,2
13,muon,3788.3237,56,1112.306518999268,25.29822759870534,2735.605205996898,3675.0,11918.0,15593.0,5214.398326332733,209.08148,0.05519103,1,1,1
13,muon,2996.8477,40,1112.3065189992678,115.09232468969911,1383.1622606030326,2800.0,15113.0,17913.0,27977.622644843465,82.52297,0.027536592,2,0,2
2112,other,899.04504,14,43.877317783360446,5.877972458336353,714.4272392366817,880.0,13993.0,14873.0,42495.52454034877,60.970177,0.0678166,1,1,1
22,other,668.65436,10,43.87731778336058,4.104267483437885,541.1885142652777,640.0,13993.0,14633.0,140.81087229555266,21.39895,0.032003008,2,0,2
2212,proton,1381.519,17,176.64331754900667,5.342277695454102,1967.2949154923244,1205.0,13348.0,14553.0,6921.783449937735,23.776783,0.017210608,1,1,1
22,other,816.70386,11,176.64331754900573,7.802186140299822,1249.9998437058657,800.0,13753.0,14553.0,461.07887160350674,17.402605,0.021308342,2,0,2
13,muon,4416.9854,60,123.5923967234266,178.13093556590778,4970.177152032907,4080.0,12633.0,16713.0,43561.13067118978,174.47835,0.039501682,1,1,1
13,muon,3041.8,36,123.59239672342667,178.93462123163812,4005.2989056122856,2935.0,13458.0,16393.0,25302.36343162606,67.123726,0.022067107,2,0,2
13,muon,2989.032,39,1335.7092140449868,52.24379577272385,1561.047907969289,2960.0,14713.0,17673.0,7836.912721324885,79.104744,0.026465004,1,1,1
11,electron,1578.2582,14,1335.709214044987,118.1023152665688,1509.701123781553,1240.0,13073.0,14313.0,2243.8549341599764,12.862268,0.00814966,2,0,2
2212,proton,1540.0344,18,2759.327443858081,125.73000762811112,3553.162995715282,1520.0,14313.0,15833.0,89304.67966422223,42.30849,0.027472433,1,1,1
211,pion,1061.7926,14,2759.3274438580806,99.71100745805265,2724.700759290372,885.0,13348.0,14233.0,7475.49028099428,109.8422,0.10344977,2,0,2
13,muon,2126.8013,32,907.7936199055865,2.115434434436788,25913.241243284454,1595.0,11643.0,13238.0,5616.338736097183,193.17593,0.09082933,1,1,1
211,pion,1166.5515,17,907.7936199055819,2.380661617089574,23908.25802330935,950.0,12963.0,13913.0,5869.231792937218,29.01542,0.024872815,2,0,2
13,muon,2496.5532,27,162.17930383231308,5.986078079562022,1602.5612867071904,2000.0,14713.0,16713.0,74501.68524458079,48.929802,0.019598942,1,1,1
321,other,1586.757,16,132.93830324002852,8.53268192346908,1110.6065601293246,1200.0,15193.0,16393.0,58924.629873133825,20.218002,0.012741714,3,0,3
321,other,1645.7261,16,66.78755909807754,175.24493971695787,810.9358603707972,1600.0,15113.0,16713.0,255.45565932329876,21.361403,0.012979926,2,0,2
22,other,1857.1017,18,47.702026306438334,170.9330735378962,192.00526012664417,1045.0,11478.0,12523.0,10904.944908543031,26.22747,0.014122797,1,1,1
2112,other,1047.3917,13,47.70202630643836,44.043811098085534,94.50362200106208,1045.0,11478.0,12523.0,190.45157809656115,33.0387,0.031543788,2,0,2
-13,muon,1638.9421,24,1804.3851996450724,29.125819272370915,3976.0621078944882,1520.0,16153.0,17673.0,5990.506156896115,89.84093,0.05481641,1,1,1
13,muon,1332.7817,19,1804.385199645072,153.46304716067448,4068.046061246344,1200.0,16713.0,17913.0,2457.301458537515,75.58542,0.056712527,2,0,2
13,muon,2352.197,30,57.05278104394583,2.5000719194689482,4262.220756773439,2240.0,15113.0,17353.0,9800.83351085653,91.12354,0.03873976,1,1,1
13,muon,2284.9075,27,57.05278104394573,179.7367295857593,4630.161564517488,2240.0,15673.0,17913.0,2002.7545242567867,106.34724,0.046543345,2,0,2
13,muon,3127.8254,38,1321.0573897615122,102.06182497043352,1177.4076737739624,2895.0,13018.0,15913.0,41817.171325288466,125.39396,0.04008982,1,1,1
13,muon,2832.3108,34,1321.0573897615127,27.138103333284747,2252.58746694873,2640.0,14633.0,17273.0,85874.03620341061,86.034225,0.030375984,2,0,2
211,pion,2707.6316,16,5.772104019221454,174.30507743915086,1292.746821031005,1520.0,15353.0,16873.0,6897.8077431415295,25.151232,0.009289015,1,1,1
13,muon,1316.4496,13,5.772104019220957,7.097563518754175,334.1965812005948,800.0,15913.0,16713.0,18501.088335418037,19.70204,0.014966042,2,0,2
13,muon,1926.0874,29,37.52918327028831,33.711631543789814,97.83328633916055,1505.0,12248.0,13753.0,45385.012753003,95.06616,0.04935714,1,1,1
22,other,564.4838,12,37.529183270288634,147.25347908888273,372.0383067363243,495.0,12358.0,12853.0,13138.582930574468,22.593159,0.040024456,2,0,2
13,muon,4313.2446,61,42.14404375797228,10.629843695489338,933.4449124029006,4200.0,12193.0,16393.0,35810.555325425725,139.2517,0.032284673,1,1,1
22,other,1242.385,21,42.14404375797327,46.81820101120453,809.8007998095503,1155.0,12303.0,13458.0,81617.13802929933,29.39299,0.02365852,2,0,2
211,pion,1690.3204,31,135.52379037891794,136.44136343912086,597.8265595782134,1645.0,12028.0,13673.0,13433.33718757869,86.345856,0.051082537,1,1,1
2212,proton,1249.8181,17,135.5237903789177,27.115501988991273,317.79306710679003,1155.0,12028.0,13183.0,415.9197705468161,53.78702,0.04303588,2,0,2
13,muon,3366.8625,49,31.3055773850828,156.80486865809058,777.2668321590678,3340.0,12413.0,15753.0,30621.887396569688,76.006355,0.02257483,1,1,1
211,pion,2277.1475,15,31.305577385083474,160.71794981544022,689.9000621427575,850.0,12743.0,13593.0,12978.219331599328,20.754652,0.00911432,2,0,2
211,pion,2863.198,28,151.37893278511982,14.890443701662056,1224.4113260220104,2400.0,13753.0,16153.0,39932.64840788154,56.3613,0.019684738,1,1,1
22,other,1730.5245,22,151.3789327851195,173.54357266464822,1168.3401449330495,1600.0,13993.0,15593.0,13734.062977267791,26.713118,0.015436428,2,0,2
13,muon,2373.6165,31,1120.5972398470176,170.11031292785458,6717.778320019194,2240.0,13673.0,15913.0,5600.148227367983,80.98167,0.03411742,1,1,1
13,muon,2232.742,27,1120.5972398470174,7.811893531458249,8257.681591964061,2000.0,15433.0,17433.0,6403.622626793106,61.594032,0.027586723,2,0,2
211,pion,2666.5552,14,968.2638151055667,62.66215399142997,1138.3502421675478,705.0,13128.0,13833.0,5753.998065092231,34.433353,0.012913047,1,1,3
2212,proton,1555.5131,18,646.9647610751954,29.160800932776596,1257.2899032620198,1520.0,15033.0,16553.0,5428.8269186797925,42.8468,0.027545124,2,0,1
211,pion,1037.8417,15,641.8648919930243,162.5254473460351,2000.5894894238331,715.0,12798.0,13513.0,2484.997994610676,51.777843,0.049889926,3,0,2
2212,proton,1445.9694,23,26.331995747010872,99.43654496147114,400.2979158319037,1155.0,11698.0,12853.0,26843.636801381126,36.951344,0.02555472,1,1,1
22,other,910.0583,17,26.33199574701078,93.21006019973761,261.8808597072928,880.0,11863.0,12743.0,26178.12606374477,28.158005,0.030940881,2,0,2
13,muon,2352.8835,44,1363.8288842383552,163.95975461721412,5105.937316717038,2270.0,11643.0,13913.0,4613.558417614692,93.17411,0.039599966,1,1,1
13,muon,1446.8334,15,1363.8288842383552,150.22842863519782,2709.112808259558,1040.0,15513.0,16553.0,4248.965993366628,33.40085,0.023085484,2,0,2
13,muon,2942.6167,46,1601.013566284587,155.5260019347622,3859.8438166044334,2830.0,11643.0,14473.0,2158.4012265555466,129.19557,0.043904994,1,1,1
13,muon,1447.5234,17,1601.0135662845878,16.174241769654692,5723.274866715068,1280.0,13913.0,15193.0,3885.449683625768,66.94874,0.046250537,2,0,2
13,muon,1858.0122,37,308.75437638356215,106.69326899063829,74.77277148124726,1375.0,12138.0,13513.0,29849.445740877058,78.38846,0.04218942,1,1,1
211,pion,1259.9791,11,308.75437638356254,36.32388615547241,473.861063348128,935.0,12248.0,13183.0,2282.0526242225824,18.455685,0.014647611,2,0,2
13,muon,2371.7356,30,1131.1528545836252,51.77790183333377,1498.4196278748193,2160.0,14393.0,16553.0,3127.806094236267,74.18472,0.031278666,1,1,1
-211,pion,1035.497,12,1131.152854583625,163.15262873278465,3881.3389990746964,880.0,11918.0,12798.0,376.0382452823813,31.94096,0.03084602,2,0,2
13,muon,2471.953,31,174.9692282524971,9.621916879772932,462.2064923925992,2275.0,13238.0,15513.0,11574.158951302452,82.25361,0.033274747,1,1,1
211,pion,965.16205,14,174.9692282524972,16.730499136479093,564.5360810263894,965.0,13348.0,14313.0,458.76385312674876,39.814735,0.041251864,2,0,2
13,muon,4003.8792,53,89.59284063001819,19.304945684923734,876.049126737679,3465.0,12688.0,16153.0,19323.3243355128,110.77198,0.027666165,1,1,1
2212,proton,804.01935,15,89.59284063001896,26.51280233590781,516.9849044940149,740.0,12853.0,13593.0,20385.470213693545,38.17295,0.04747765,2,0,2
13,muon,2158.144,27,37.880367601468805,14.665074718715065,191.91212809345814,2080.0,15593.0,17673.0,472.4380941500648,48.251633,0.02235793,1,1,1
2212,proton,1390.5997,11,37.88036760146875,177.28740127178366,227.0993942806904,720.0,15673.0,16393.0,3570.92190051995,19.137695,0.013762188,2,0,2
13,muon,3034.4434,50,349.17058234526877,8.494699158339115,4706.5423951216235,2825.0,11808.0,14633.0,27612.977649266842,86.48834,0.028502211,1,1,1
13,muon,1782.1208,21,349.1705823452687,91.46145866824529,311.85219177210246,1520.0,15993.0,17513.0,1795.463982773662,59.24683,0.033245124,2,0,2
13,muon,4029.1765,49,1072.223701923663,157.09899986988972,2700.2852088549503,3820.0,13293.0,17113.0,14230.550342229239,191.48077,0.04752355,1,1,1
