pdg,is_muon,length,nhits,dca,angle,z_depth,straightness,total_energy,dedx
211,0,1586.5808,13,224.2384457464185,160.8025699238888,1280.0,6130.601340807547,19.264849,0.012142369
22,0,2012.7124,28,65.80663072859369,163.9532420080869,1935.0,29435.04632258006,36.873978,0.01832054
22,0,1215.9635,17,70.7051459749011,161.43632554335787,1210.0,11399.640464269742,14.982436,0.012321453
22,0,956.73364,15,240.08476080179966,29.604776037346756,785.0,34464.39612639114,25.030602,0.026162561
13,1,3108.0415,40,236.5572834576382,108.51116637838189,3025.0,13692.562710013468,95.333305,0.030673113
-321,0,1331.3278,19,534.2588208108483,111.57954552815889,1265.0,24763.02246522106,38.36194,0.028814796
211,0,1781.9126,31,146.03727212919955,87.78523819565304,1705.0,2311.055125736151,97.476166,0.054703113
13,1,1651.2339,28,618.0435544176141,64.45320030907757,1375.0,7281.972827842995,78.71666,0.04767142
211,0,2065.93,32,162.1029128510241,76.07208787706293,2055.0,9700.500255258987,72.83607,0.035255827
22,0,2056.1755,14,698.4585049477774,136.44013957400202,1100.0,12488.872368274917,11.496499,0.005591205
13,1,4388.9272,59,95.58335362736818,30.644424386099896,4340.0,21034.27632531907,221.81416,0.050539494
13,1,1922.3883,25,5748.786438529504,14.162137592600025,1840.0,6986.113464985065,125.186356,0.06512022
13,1,1204.5696,24,4501.385226343681,166.01870002287004,1140.0,381.7463990898048,60.975754,0.050620366
2212,0,1088.9282,12,66.51013537209634,111.91283265015775,880.0,5325.832014483353,37.70354,0.03462445
13,1,1972.5205,24,342.91163134224064,55.82210357657545,1840.0,7075.304486924171,42.458366,0.02152493
130,0,1294.0981,19,45.476036861770694,70.5997941829718,1280.0,65456.63700212687,42.21027,0.032617517
13,1,4435.6646,59,768.1520236891291,109.58231419998883,4120.0,54242.04862161704,130.59009,0.02944093
211,0,822.7177,12,181.39020612073722,129.29078438614187,770.0,8740.13905053584,30.656698,0.03726272
13,1,2294.0845,29,408.21044310962975,83.20835405636151,2240.0,1465.185166018326,47.61432,0.02075526
2112,0,1497.575,19,521.8972830074686,31.19039743579363,1120.0,13621.017269767757,33.72805,0.022521777
13,1,2808.5637,44,656.0461210329466,53.180602197867415,2790.0,106947.25251676064,101.68133,0.036204033
22,0,1191.7534,21,18.884533840698094,124.79888403750311,1100.0,43687.5615129524,29.486534,0.024742143
13,1,2639.5933,33,4302.535300317945,16.069682632967098,2400.0,6506.459731109426,114.81233,0.04349622
211,0,1415.5192,18,165.11227827816393,78.55247223668398,1360.0,13390.018219916805,70.56516,0.049851082
13,1,2043.1278,23,229.51557062103836,34.61674184421629,1415.0,5349.899136165903,51.60577,0.025258219
13,1,1179.9739,17,418.95640185028395,136.95582833241605,1120.0,80635.16664758652,42.96278,0.03640994
211,0,2040.4095,17,420.63631728898116,49.16674894735033,1760.0,49842.39792052348,29.061224,0.014242839
211,0,2018.3373,29,1305.2601201625919,22.866870958030315,2000.0,241829.5965761009,36.292347,0.01798131
-211,0,1636.8015,20,135.8502670367816,157.9246255701086,1375.0,12300.361841145437,88.5105,0.05407528
13,1,894.27936,15,399.3778028185362,169.69035431974243,880.0,13704.20232608277,48.41712,0.054140937
13,1,2253.991,30,63.11119841793541,109.91118673599297,2240.0,8755.076790548004,128.39691,0.056964252
13,1,1242.0107,14,889.2113512898464,118.89238256023441,960.0,4517.684086390108,38.093845,0.030671109
13,1,1301.138,20,665.6204040310889,53.67354682484803,1200.0,12631.06319946679,57.491394,0.04418547
13,1,2581.2532,20,822.3447158249974,141.795092919279,1840.0,30740.344236998943,94.250305,0.036513392
2212,0,1511.8439,26,755.2803824214328,36.13924318606458,1280.0,90622.64384600821,69.12453,0.045722
211,0,1385.1619,15,164.92813556418224,135.15559465628584,1360.0,1013.2534092132054,23.367624,0.016869958
-211,0,1473.4214,19,1496.437892932348,87.11995087124542,1430.0,74827.09507104238,37.192528,0.025242288
2112,0,1407.0876,17,400.9563015795253,49.49448414125739,1255.0,4697.774767495472,34.525276,0.024536692
13,1,2618.9148,35,287.59041049307245,10.263242530431809,2490.0,6021.837088725432,129.59216,0.049483154
13,1,1800.7448,21,54.27492697356172,28.688335269858268,1440.0,1546.4158791133382,53.20429,0.029545713
13,1,2166.8691,29,81.15325641840826,73.83373809290613,2160.0,15497.294225598693,87.66572,0.04045732
13,1,755.8179,11,797.9351608104628,126.83199226559414,720.0,33580.00250262148,56.670715,0.07497933
-11,0,974.8931,22,609.5622171477629,53.41278808736424,900.0,48034.089440591335,36.78394,0.037731253
-11,0,982.0626,18,40.193748090138506,97.69613144978153,955.0,51981.440954893194,39.80496,0.040531997
321,0,1008.3986,11,106.92502350334671,173.64701922105434,655.0,8839.747216035197,15.6687355,0.015538236
13,1,4230.755,54,46.61660809773482,23.022341035799293,4210.0,20381.801424392354,148.37259,0.035070002
13,1,2133.5286,23,138.0026457176363,21.62352546450652,1840.0,24996.71193763724,59.767853,0.028013617
13,1,4169.366,49,93.41466919881084,47.55517394783747,4000.0,5830.348082287288,130.23361,0.031235829
-211,0,1512.3795,14,10.502847437734403,66.33272182997713,1040.0,6361.347687424417,28.510542,0.018851446
-13,1,2105.1765,38,427.7473005631876,93.92238337452591,2075.0,30746.9078027233,55.224915,0.026232913
22,0,990.0,15,174.78188059813044,65.08982991309288,990.0,379.3771483681427,18.724092,0.018913224
13,1,1593.8593,19,213.85927750170475,127.97708053773731,1440.0,2220.9287358620313,56.931335,0.035719175
211,0,1347.3406,12,1037.6794611081248,66.79798998136809,1200.0,713.619022707016,19.132355,0.014200088
22,0,1354.6477,24,586.4431471583644,124.31560338081272,1250.0,7498.869362207635,32.372253,0.023897175
22,0,1800.1339,19,421.34250948509333,26.222687612750768,955.0,23258.420203088936,28.21855,0.015675806
211,0,2524.9917,35,292.36590565693075,142.57512190175748,2425.0,47886.972679941886,109.95923,0.043548353
211,0,2586.6401,13,117.90315918127492,9.219916804226964,930.0,11630.820193861275,91.865585,0.03551541
2212,0,2955.694,32,418.92630448039733,47.382356575097546,2720.0,82170.83245747327,55.052864,0.018626036
211,0,1911.3053,13,588.4605624834012,160.96876393201427,1040.0,6498.380831418933,21.228464,0.011106789
13,1,1371.6646,14,286.22231001910217,30.591496017293437,720.0,16849.516971960726,41.43251,0.030206008
-211,0,2022.1874,26,162.00731827980678,80.74808116819254,2000.0,52774.21787753953,46.058826,0.022776736
-211,0,2178.5508,23,1074.3445731425402,126.05260080953218,1840.0,14995.539790797071,39.460068,0.01811299
13,1,4037.1702,61,205.4190210398435,115.14494617932344,3980.0,15417.200161369612,127.32561,0.03153833
13,1,1828.0184,23,314.4968943802738,8.462037598586393,1680.0,13839.913565123376,106.79279,0.058419976
211,0,2167.2085,25,81.90698840209356,124.75905730461379,2160.0,4573.998783762244,37.17478,0.017153302
-211,0,3082.9978,25,210.67978708544595,116.99466445113603,2240.0,21461.83162180122,31.145342,0.010102292
2212,0,1033.3195,12,278.6052033512939,27.964725031343377,440.0,3481.1433598652015,21.922787,0.021215884
2212,0,1014.27893,12,97.71575559768795,166.79027135468732,440.0,9746.652750935136,19.880579,0.019600702
-211,0,1881.5491,26,273.4322818492958,56.2388853884967,1810.0,13365.013851795658,51.208008,0.027215878
321,0,1155.5415,20,285.462720324422,95.34555522809237,1155.0,404.98161807170516,93.46851,0.0808872
13,1,3264.3635,47,250.45452334714176,71.33892117460135,3260.0,45154.81283728948,103.16053,0.031602036
211,0,2032.8579,23,1234.1498675774862,72.54947770583813,1930.0,4261.013757384364,27.435337,0.013495944
13,1,4584.0137,61,828.354170377293,108.73574612355453,4425.0,113610.3487869933,134.35892,0.029310321
211,0,2593.321,43,91.97780950852489,147.53194020814774,2455.0,157403.2151314962,64.24065,0.024771575
13,1,1908.2632,22,80.24831691688935,104.00302891441166,1440.0,5710.254196743531,67.869415,0.035566065
2212,0,847.42035,17,152.4362072577038,125.15335019049174,800.0,6089.22412924217,59.25898,0.069928676
13,1,819.4061,15,83.7292196643387,68.46857556806788,810.0,133.69747827854044,66.886734,0.08162831
-211,0,1224.5354,12,33.06787725125791,135.16688061762352,1040.0,20941.24909230581,22.719858,0.01855386
13,1,1200.5212,15,100.38998393446302,74.2230807383254,1200.0,26.707969051107106,48.48225,0.040384334
-13,1,1120.9755,14,197.16451652158918,114.97820168586735,960.0,503.55114265145346,29.596245,0.026402224
-211,0,786.2796,18,596.5104445728341,112.44941052731646,770.0,26155.58865189038,33.545654,0.04266377
2212,0,960.5402,13,236.110416461462,78.44227154074211,825.0,25796.060488097413,54.168343,0.056393623
13,1,2224.3435,33,391.2916419251342,93.69718589094028,2015.0,50760.69506484335,63.146145,0.028388666
13,1,1643.3046,22,108.88642113633266,62.41844876426765,1520.0,40088.72099386611,39.317455,0.023925848
13,1,2390.7668,22,813.7383773069216,39.61226061302341,1680.0,1220.1462347385511,45.79043,0.019153029
2212,0,1181.6481,16,168.98513797105855,150.1697573221599,935.0,4610.06573405207,44.313175,0.03750116
211,0,1835.8577,24,600.8991002765764,24.887756639031547,1345.0,27381.179421358935,31.77732,0.01730925
211,0,2393.404,31,376.73383520153214,82.58978468937686,2160.0,55149.61429303284,50.474335,0.021088932
-211,0,1468.3364,23,532.3059380949205,39.6228955768929,1100.0,42342.76675567871,27.305021,0.01859589
211,0,2662.078,24,240.44213056120316,153.58972500942835,1840.0,6358.896862969922,42.71821,0.016046941
13,1,983.1791,15,1050.3884275104554,83.96224267601526,960.0,859.8306921838913,13.21456,0.013440643
2112,0,1730.7104,33,202.2838890844176,84.92014566246259,1690.0,39278.47641127076,97.460846,0.056312624
2112,0,2182.0786,22,132.34336122677476,152.80528745260295,1550.0,29782.853683455203,28.528414,0.013073962
13,1,2869.499,36,441.5796414808305,84.51553274366519,2720.0,29510.57174868134,87.92086,0.030639794
211,0,1140.3486,22,181.44204206401977,34.3359033878935,1100.0,343.0620870494133,89.72899,0.078685574
13,1,3291.352,51,546.794060419478,85.39582010537367,3070.0,114970.16350196167,98.92147,0.030054964
2212,0,1804.8555,20,507.2204024623686,44.21468685097065,1320.0,17384.805805675092,30.283585,0.016778953
22,0,1516.0374,14,499.55130687540714,156.58204747231147,880.0,7317.914213872237,17.09823,0.011278238
13,1,1453.6572,25,391.39117161739,58.70015924795544,1375.0,13458.123064615595,49.27703,0.03389866
22,0,1303.9038,11,408.9326787053792,41.24140147669212,770.0,5652.1857803950825,22.438278,0.017208537
13,1,4141.386,54,94.02248613424084,11.603275887974554,4020.0,20307.31067055472,129.2423,0.031207496
13,1,1522.6398,21,498.1709400087435,36.192158248995135,880.0,17122.91175661412,48.072674,0.03157193
-211,0,1147.3766,17,99.7924306565408,113.39613467359683,1120.0,192.91662189024493,27.048033,0.023573807
-211,0,979.5137,15,253.8210699820571,101.69204845941735,960.0,557.6400251473019,21.156994,0.021599488
13,1,5714.212,81,235.8174291094458,96.96171969114073,5640.0,96927.75095069646,234.46254,0.041031476
13,1,4909.859,66,7471.004105082049,167.12149592524582,4795.0,23618.34348273098,223.32648,0.045485314
13,1,1132.542,22,303.3427321440928,83.239459466054,1055.0,26851.773396512333,53.816967,0.047518738
2212,0,1070.4163,9,156.68118392973565,14.298016620850674,655.0,12665.999065119631,24.824291,0.02319125
13,1,5724.458,81,84.43083753386317,87.44428782497388,5525.0,141854.13823398505,169.24588,0.029565398
22,0,1114.191,10,811.0225045775442,132.93381868918564,720.0,4475.231373075741,12.139547,0.010895391
13,1,4495.248,65,222.76273868126236,96.42836335239262,4310.0,25775.130022500103,155.85797,0.034671716
211,0,1116.0183,18,144.1203349453739,89.4528551692815,825.0,10334.396991198868,61.71203,0.05529661
-13,1,2504.9463,32,224.1686343106065,44.30950587891054,2400.0,6162.315291679415,58.926384,0.02352401
-211,0,1440.9772,16,411.1370352633031,94.3777240072703,1440.0,3011.553336143063,25.969006,0.018021801
13,1,1641.9774,21,820.6718311894934,67.90134885443281,1210.0,26762.134097200476,43.25194,0.026341375
211,0,1836.9834,24,78.96757294052455,138.04017637640214,1725.0,9375.828730373209,51.914806,0.028260902
13,1,1399.004,15,1037.5427593422405,124.20485549464189,1120.0,2270.455477822445,47.85599,0.034207188
211,0,1252.8558,13,133.84019670067636,157.51720690759376,800.0,33161.76872466975,32.010605,0.02555011
13,1,3257.7058,46,53.586900802955384,107.85931518043874,3110.0,9485.513926238502,124.34332,0.038168985
13,1,2593.209,39,77.44011520797494,114.55075566140441,2510.0,33150.55644458554,133.93886,0.05164985
13,1,2695.9282,37,223.86699196486012,109.45624749220138,2695.0,253.29689854081875,76.2138,0.028269965
211,0,1547.5286,18,261.80768839062154,99.54431443698076,1545.0,489.09182509347295,26.324848,0.017010896
2212,0,1661.8516,14,676.1046682053236,46.84405571118562,1200.0,31731.480901678795,34.336807,0.020661777
2212,0,696.81396,12,666.732987835432,77.04400212288422,640.0,10958.532173277592,33.131603,0.047547273
13,1,6044.5073,83,193.30184934574916,107.45840841928703,5735.0,25272.484725523234,175.97018,0.029112412
2112,0,1078.4432,19,196.50280668810723,13.966525179237562,1045.0,43209.173194546696,84.25139,0.07812315
22,0,1507.5956,29,286.40328585605374,142.7973243880017,1505.0,73934.80670731995,30.929195,0.020515578
22,0,1247.5991,20,1445.3210041159787,89.53050671918375,1235.0,9059.226182839091,25.90122,0.020760851
2212,0,1198.3073,17,436.1822181058602,148.19619906791635,990.0,9129.443343558127,41.861526,0.034933884
-211,0,1600.3928,21,238.25474111111043,20.050349567704654,1360.0,13007.652524297897,44.188477,0.02761102
-211,0,1229.7247,13,222.91233160566944,30.83623248572852,1040.0,3618.0953086882964,28.839699,0.023452157
13,1,2819.6064,42,414.0425168595729,114.5072151324227,2785.0,10744.865036202791,147.27296,0.052231744
13,1,2500.9968,33,129.9769299857223,6.106002554571777,2480.0,4060.5253918903377,119.01961,0.047588866
-13,1,5249.6924,66,214.20859285794842,41.19624964995538,5210.0,17436.75546562955,131.34927,0.025020376
130,0,2048.3362,13,598.5961447533542,72.36472404063353,1660.0,36598.99016173395,19.50577,0.009522739
211,0,1516.8114,21,520.9043982995282,122.29966002194558,1280.0,33419.5090259399,25.99303,0.017136626
2212,0,2053.7197,17,483.38927649746535,60.06172145533476,1680.0,23221.95138659886,22.660025,0.01103365
2112,0,1503.3,19,1005.0164780398065,53.02998409337767,1200.0,10368.868057768648,43.661552,0.029043805
2112,0,2418.6323,17,399.77284084506647,154.17308432986047,1440.0,11595.951504615961,23.360182,0.009658426
13,1,2939.8591,37,76.89722498280017,60.91183335302801,2880.0,8688.301398091044,77.91154,0.026501793
13,1,932.11053,13,350.3933763173473,161.32566519546182,880.0,73.99989917720985,54.706722,0.05869124
13,1,4804.8584,74,111.12445836116613,75.3790698457173,4540.0,10006.480719412422,194.47868,0.040475424
321,0,1058.5345,21,193.42668436947008,123.84170352325957,1045.0,9123.709869043663,68.05464,0.06429137
2212,0,1493.2533,14,545.2774326160649,128.65892197104358,1210.0,36800.223891186,20.200033,0.013527533
13,1,2734.452,44,393.2000912504068,95.44865943415824,2655.0,1701.9365419210808,93.01224,0.034014948
2212,0,541.769,11,255.4195218739751,85.10524987829999,495.0,130.2065679971117,55.71064,0.10283099
-13,1,4733.2734,62,116.20727499975084,96.42662005955441,4540.0,21001.51340006584,133.10516,0.028121166
13,1,1556.4874,25,446.850506476097,73.32265798296851,1360.0,26488.96169138053,66.745026,0.042881828
2112,0,720.21716,14,224.4691256123021,65.00273645653562,720.0,28945.35548110578,30.92623,0.042940143
13,1,854.5507,12,726.0728864904273,107.46561416152959,720.0,784.6716358544653,45.762802,0.053551886
13,1,1722.6378,24,319.9452271906917,64.63826529295302,1600.0,4066.146570337028,32.57338,0.018909013
13,1,1146.1067,18,138.30962458902164,99.54768568274478,1135.0,75.21771867979339,39.466553,0.03443532
13,1,1650.3792,24,1680.7016098775289,167.74088219090547,1650.0,296.23009211069666,109.91411,0.06659931
-211,0,1120.2861,20,299.5017207911854,92.11558976246599,1100.0,3557.6430658747945,63.371323,0.056567088
13,1,1667.0112,30,120.38854570219112,90.1287710428706,1500.0,27434.87854512704,67.61798,0.040562402
2112,0,1945.3213,20,650.373968015971,144.57445105743136,1425.0,16632.954250625666,44.342926,0.022794655
13,1,2130.7554,30,201.07992711246956,60.82350755812784,1970.0,4560.941155869745,66.68661,0.031297166
22,0,1163.9545,14,195.33730520770652,64.78586173904012,660.0,7495.110845447884,16.647661,0.014302674
2212,0,1407.6705,21,566.5199314882645,53.817553498424395,1155.0,632.2883540706656,115.16781,0.08181446
13,1,900.0756,12,665.2973890929387,127.47045918533614,715.0,13589.854685391665,31.476837,0.034971327
13,1,2117.6604,20,287.2038321406604,85.47896369698415,2115.0,112.9582369186921,49.124382,0.02319748
211,0,1502.0896,17,101.0477584394559,11.997342654279157,1360.0,38373.4988916035,39.070026,0.02601045
13,1,3237.2732,39,4227.738851829141,166.97472721815961,2960.0,8680.387081284693,151.36818,0.046757925
211,0,1863.0992,17,482.0374135848632,149.94934660402015,1120.0,1423.6745198086664,35.43488,0.019019319
211,0,1654.2965,27,80.16576030616385,102.18876019744461,1640.0,52266.482634957734,48.436386,0.029279144
22,0,2272.5156,20,8.863963699386767,156.245029580872,1530.0,19470.807776601458,28.32318,0.012463359
13,1,1271.0356,27,256.28694877962704,104.35463394764339,1155.0,834.629387923254,54.834846,0.043141864
2212,0,715.9046,12,295.9833501371542,43.20082386540304,495.0,6092.2304600921225,38.703568,0.054062463
13,1,2426.0376,33,215.94381469084792,72.48495733112786,2320.0,9654.280872339255,80.764336,0.033290636
13,1,1133.8867,15,29.20999439025005,42.41613080791494,1040.0,961.5119367153494,27.150597,0.023944717
-211,0,3115.0503,45,81.61403685421513,39.155621775874565,3115.0,23295.552243988022,86.14055,0.02765302
13,1,2924.911,39,252.6132747245249,74.6628515059652,2070.0,67697.60260175659,85.44263,0.029212045
211,0,3117.1326,22,736.4227965299009,164.9962119695612,1485.0,49319.20204533346,27.006886,0.008664016
13,1,1313.2751,18,85.38626682001477,153.44694435738379,1040.0,11409.91866568595,32.467907,0.024722852
-211,0,800.78156,11,82.1458453235863,120.61754077605926,800.0,51.78166768030937,30.495491,0.03808216
13,1,2957.5178,37,61.215980784924454,165.14740652786205,2640.0,20453.586924905107,145.49019,0.04919334
211,0,2413.1064,15,564.5961731342344,137.6051626812982,1795.0,37939.950000582685,34.265537,0.014199762
3122,0,2883.7454,38,829.0164727520754,44.45819033162261,1980.0,103916.5752263368,110.260475,0.038235165
2212,0,935.678,18,633.5823666921502,72.85315144834739,880.0,7083.5524805574305,54.76728,0.05853219
211,0,2056.94,37,109.29723112811814,122.95220977105792,2035.0,61460.59851015952,79.41791,0.038609736
13,1,1720.5651,28,686.2292807850835,85.88943550829772,1650.0,120487.40982525515,45.481483,0.026434038
-13,1,3120.2004,35,208.20973647240052,83.27224564636201,3120.0,410.91987793481206,124.24431,0.039819337
22,0,2610.0195,31,417.424862599586,54.079494216414176,2480.0,36930.10394510164,59.672043,0.02286268
13,1,1993.4883,28,246.08276473591394,142.75672074722647,1590.0,10730.88423173957,80.50528,0.040384125
211,0,1570.9592,21,166.75241353991038,105.05996200040249,1440.0,19791.994549723684,53.15974,0.033839032
211,0,1775.4005,13,447.5252530994816,41.44266651273644,1280.0,7201.727790709003,48.16847,0.027131043
13,1,4682.4688,49,460.7505985268129,49.77412377531993,3840.0,89834.92257396343,89.294365,0.019069932
211,0,939.3863,12,273.33823067990346,69.4182720034528,880.0,8940.466127061465,34.139046,0.03634186
-13,1,1334.2589,21,85.81659333406171,23.3710718913962,1320.0,3489.8053648441555,41.455566,0.031070106
130,0,1539.9767,17,67.88752699234888,55.43172131050227,1520.0,6425.243731580685,35.50465,0.023055317
13,1,4138.4214,51,184.25541478878043,98.57729861787065,4080.0,31339.51549132392,117.851135,0.028477317
-211,0,978.78156,15,544.0771135944124,49.51425662096954,880.0,27564.937301751608,22.359283,0.022843998
211,0,2475.157,14,250.12113383141912,40.75405733919444,1200.0,15297.184647667538,28.015724,0.0113187665
22,0,1159.0676,12,624.5832382795828,118.87116535567779,960.0,13406.064923370051,27.71062,0.023907682
22,0,1086.759,11,376.9091132038646,54.61239469867163,1040.0,22843.722461738616,12.686036,0.011673274
13,1,1653.9249,18,497.4348675242117,138.83749228723104,815.0,7747.187471048717,50.003773,0.0302334
211,0,870.82733,12,45.07416566290474,25.035850910666074,550.0,1949.282363210896,19.670616,0.022588423
13,1,2572.6902,44,134.13221568844077,79.83346605016781,2405.0,7498.442966269573,114.68786,0.044578962
13,1,2885.9304,38,401.7387284068964,14.17845336958783,2880.0,14561.404088888914,144.82388,0.050182734
130,0,1413.6885,17,258.4995367994612,147.50833269105286,1120.0,7103.13146384157,74.87447,0.052963912
130,0,1960.0593,9,63.522760881634035,10.501926975996179,800.0,3187.7672646602446,38.193462,0.01948587
13,1,3625.4092,51,100.64055194730209,87.58572107022901,3600.0,16751.637683010726,172.33165,0.0475344
211,0,1291.6433,22,115.60242673376185,67.45499461636527,1100.0,1726.356970542038,57.67203,0.044650123
13,1,1460.4989,22,113.70250063005334,99.14382020149955,1050.0,12187.355405570892,84.752235,0.058029648
211,0,1537.4685,22,626.8142913762064,79.29402403945844,1360.0,104210.20842324769,23.994186,0.015606294
211,0,1639.9977,15,391.04045398329055,38.294462601137674,1040.0,29059.093496075177,22.091705,0.0134705715
13,1,2443.8545,37,39.87620010977431,125.61810741107406,2400.0,18239.63565671832,111.05984,0.045444537
13,1,1824.3768,24,198.14716818292763,99.32128316588341,1760.0,11451.589993093186,102.318695,0.05608419
2112,0,950.65826,16,42.911472124791224,42.3650427224777,950.0,562.1011407731669,25.07856,0.026380206
13,1,5089.3115,71,84.96632199717496,98.78274021538074,5010.0,16887.780438170004,143.5411,0.028204426
13,1,577.73566,11,663.3293438229953,144.0731695048578,550.0,101.24012284914967,29.530046,0.051113423
13,1,2384.4634,34,37.16035503382694,80.54558313299938,2375.0,37761.260733743,100.83542,0.042288516
-13,1,1488.3031,17,32.36272219901935,89.77857633575913,1120.0,13553.102592815601,46.036663,0.030932317
13,1,1397.1034,18,406.277456234977,122.73434635717216,1360.0,993.8428813330288,35.681904,0.025539916
22,0,1158.5123,10,700.1477436215807,35.44272736972446,720.0,1031.01581656585,8.162973,0.0070460825
13,1,2238.7214,30,41.80515887944747,20.61250147501878,2200.0,8909.540403518387,67.5017,0.030151898
2212,0,1206.3132,12,519.6419666143272,43.691198418181145,880.0,8438.544156749549,36.431786,0.030200934
13,1,1413.089,24,30.806773545113995,78.13348159080701,1200.0,56629.014534487535,65.650955,0.04645918
13,1,1356.6233,18,63.21259874607931,34.020149447223034,1280.0,6004.677625310926,38.678932,0.028511181
22,0,2846.9165,24,623.9590274712824,23.82859549719759,1440.0,15373.212113666834,49.39769,0.017351296
2112,0,1652.1772,16,500.65356761521645,118.6230621398621,1360.0,5098.311062726641,26.951237,0.016312558
13,1,2035.452,34,75.32731920957634,110.46782664460075,1870.0,22625.420917396706,125.33548,0.06157624
2212,0,1263.7552,24,385.36622022590313,85.14386651772536,1155.0,226.76558888580644,90.192444,0.0713686
11,0,1129.5988,21,57.10846839973941,138.42405944867903,1045.0,17194.59966404741,64.02408,0.0566786
11,0,1366.4589,19,1750.995187140657,127.27198668006987,1155.0,18888.903140802788,36.661366,0.026829468
13,1,1842.7139,23,24.03543992575831,149.38637216929186,1760.0,719.5375986046587,57.056107,0.030963086
211,0,1197.0562,16,80.21394853643118,11.972474545854698,960.0,5035.012138057345,39.096024,0.03266014
-211,0,1867.4675,18,44.494700379899754,27.927145716945073,1520.0,5649.293516733358,41.478966,0.022211345
13,1,866.7245,12,123.7480652731631,171.5245198053332,800.0,227.86363125490152,32.400227,0.037382383
13,1,1865.3807,30,58.32327470388575,97.84754022334684,1825.0,1320.3012417195703,55.432556,0.029716484
211,0,1980.9171,27,88.87406838693349,15.252988853400339,1670.0,1122.8051521025798,71.96242,0.036327828
211,0,1277.3168,13,357.2305268886591,3.5224182556006074,1040.0,53615.28956722844,20.576542,0.016109193
2112,0,1056.167,9,444.58117396065796,22.031487620695586,400.0,4484.97046926991,36.85499,0.03489504
13,1,5809.0796,84,622.3776776975687,94.6114558061211,5630.0,24972.6375574078,170.54774,0.029358825
2212,0,767.5626,11,149.40749623740444,63.067995943231644,605.0,1420.2943148729166,23.574427,0.030713359
13,1,1704.8143,21,258.90097143534524,48.91444621100975,1125.0,5407.8973212701,58.735897,0.03445296
22,0,841.5046,12,82.28975484788363,86.183223086603,715.0,18619.075789175906,20.161257,0.023958582
-11,0,1048.3865,20,214.5887349493239,127.29636555091886,1015.0,21736.775652839744,27.037945,0.025790054
-11,0,1437.8619,11,271.4034844632601,40.734733688888745,495.0,2592.707016153683,8.851037,0.0061556934
22,0,1692.6309,23,42.226361847742496,158.66180831056747,1680.0,36479.73885107065,68.35416,0.04038338
-211,0,1235.1769,15,712.3176475735514,23.385673862862152,800.0,17691.189078279378,54.33985,0.043993577
13,1,2205.6228,35,198.14864714948243,80.18020422366187,1950.0,37818.48670448889,130.2426,0.05905026
2212,0,374.4042,10,234.9311738245693,107.67166881652982,330.0,227.06079599680425,44.435333,0.11868279
13,1,2024.5371,36,66.33741013083213,84.01532079067148,1780.0,23584.75671522324,69.007225,0.034085434
13,1,1882.2455,22,159.84942245175768,105.52122930797073,1680.0,21574.145813278225,55.885838,0.029691046
13,1,3752.7212,59,79.51814918151456,128.8075747625479,3685.0,5930.647677589279,166.89478,0.044473
13,1,3520.987,39,342.79584921677287,116.39533015094668,3200.0,11809.95484232488,110.50323,0.031384163
-13,1,2415.9644,40,226.08994594935575,93.62610946523002,2410.0,12197.935589949162,85.35348,0.035328947
211,0,1707.7908,17,168.03258155499105,112.84352562577352,1680.0,357.3786487796408,15.494574,0.009072876
22,0,1218.7576,16,221.13356785681273,58.905275329218625,1120.0,1575.74717976283,34.60491,0.028393598
13,1,3266.2888,52,205.43892710176607,116.45958851622358,3225.0,16189.929200874514,140.75333,0.04309274
-211,0,2020.8232,22,490.3558890690796,15.92693747620968,1440.0,49719.95008577692,41.406437,0.020489886
13,1,4137.703,55,145.55097599797892,102.04303251847104,3960.0,28433.022831226244,143.13539,0.03459296
13,1,3818.9036,49,83.91286436095558,20.96551111112699,3760.0,7573.605366539985,109.24042,0.028605178
13,1,2288.8887,34,282.6861388629609,162.84237960359812,2045.0,9808.798491789252,73.92376,0.03229679
211,0,1328.1224,19,143.1307933027064,139.4424786472083,1100.0,1842.0966691913093,23.169825,0.01744555
2112,0,2544.028,15,333.385848818024,29.248372855176996,1200.0,5528.561969220123,42.349495,0.016646631
2212,0,1538.6279,10,30.898032947255878,26.686665137347475,800.0,2156.4045879322503,52.3255,0.034007896
13,1,2016.0016,29,198.8333110326051,113.08151498557903,2000.0,28893.365360812586,79.01643,0.03919463
13,1,1461.8608,16,27.62941514829174,41.977071989345994,880.0,3849.999342211554,43.13453,0.02950659
13,1,3422.2847,38,102.07188089492445,80.30401942692099,2880.0,8929.516664582388,117.77561,0.034414325
13,1,803.3981,11,158.56770247548855,127.0281363826272,720.0,1581.1910972255305,42.501583,0.05290227
13,1,2783.9614,41,211.682924662374,90.58296691037359,2680.0,8227.81490424187,159.19269,0.057182074
-211,0,1986.0608,22,832.318376262792,29.259347282692517,1360.0,23541.319063650546,68.87091,0.03467714
211,0,1085.7938,13,182.65211353061062,117.2786620405214,1040.0,67.8974210725262,82.70992,0.07617461
211,0,1799.3489,36,99.69846640584402,102.72866851585376,1730.0,65524.25934831091,86.399445,0.048017062
211,0,2905.914,21,25.001078862839307,17.88554077696341,1265.0,6485.746635056123,52.07336,0.017919786
2112,0,2520.8914,14,1265.1824369206063,24.90805760182232,1155.0,7146.514763165394,39.991447,0.01586401
-211,0,1296.4003,27,119.5089515203946,130.27481972414907,1155.0,6395.1103453164105,68.047104,0.05248927
