event_id,track_idx,truth_vtx_id,pdg,is_muon,chord_length,polyline_length,nhits,z_depth,straightness_mse,total_energy,dedx_chord,dedx_poly,dca_to_reco_vertex
80,1,3387,2212,0,1069.566162109375,1338.1025390625,18,825.0,8136.732421875,77.090087890625,0.07207603477150924,0.05761149511354771,251.1079086863016
81,0,4017,-211,0,1188.492919921875,1300.4366455078125,21,1140.0,569.3145751953125,42.93313217163086,0.036124011722722796,0.03301439737178872,17.60145831201878
81,1,4017,22,0,1076.5352783203125,1708.478515625,12,900.0,30011.783203125,45.84100341796875,0.04258197974663048,0.026831477831723904,17.60146059410234
82,0,5076,13,1,2707.414794921875,3040.80126953125,44,2630.0,8764.400390625,120.3350601196289,0.044446480954944065,0.039573470757652954,287.5366551459892
82,1,5078,13,1,836.7855834960938,1050.74365234375,11,560.0,1384.0277099609375,31.808223724365234,0.03801239451505646,0.03027210647755519,287.5366637224212
83,0,5516,13,1,5062.36328125,6761.783203125,63,4895.0,77833.203125,161.78244018554688,0.03195788828209095,0.023926002257921863,27.317599926099216
83,1,5516,22,0,1169.0599365234375,1187.2655029296875,9,1125.0,285.3043212890625,28.339370727539062,0.02424116150264714,0.023869446772949304,27.31759612918286
84,0,249,13,1,2550.38427734375,2607.395263671875,40,2540.0,655.345947265625,85.1249771118164,0.03337731410439641,0.03264751543344403,76.97499698097495
84,1,249,22,0,962.3970336914062,1177.0040283203125,12,605.0,3037.556640625,24.75951385498047,0.02572692245321242,0.021036048525946385,44.99770391768297
84,2,249,211,0,628.53564453125,638.5224609375,8,550.0,129.13668823242188,15.854984283447266,0.02522527468632525,0.024830738546250116,37.88519354326139
